copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01,driver1_lap_02,driver2_lap_02,driver3_lap_02,driver4_lap_02,driver5_lap_02,driver6_lap_02,driver7_lap_02,driver8_lap_02,driver9_lap_02,driver10_lap_02,driver11_lap_02,driver12_lap_02,driver13_lap_02,driver14_lap_02,driver15_lap_02,driver16_lap_02,driver17_lap_02,driver18_lap_02,driver19_lap_02,driver20_lap_02,driver21_lap_02,driver22_lap_02,driver23_lap_02,driver24_lap_02,driver1_lap_03,driver2_lap_03,driver3_lap_03,driver4_lap_03,driver5_lap_03,driver6_lap_03,driver7_lap_03,driver8_lap_03,driver9_lap_03,driver10_lap_03,driver11_lap_03,driver12_lap_03,driver13_lap_03,driver14_lap_03,driver15_lap_03,driver16_lap_03,driver17_lap_03,driver18_lap_03,driver19_lap_03,driver20_lap_03,driver21_lap_03,driver22_lap_03,driver23_lap_03,driver24_lap_03,driver1_lap_04,driver2_lap_04,driver3_lap_04,driver4_lap_04,driver5_lap_04,driver6_lap_04,driver7_lap_04,driver8_lap_04,driver9_lap_04,driver10_lap_04,driver11_lap_04,driver12_lap_04,driver13_lap_04,driver14_lap_04,driver15_lap_04,driver16_lap_04,driver17_lap_04,driver18_lap_04,driver19_lap_04,driver20_lap_04,driver21_lap_04,driver22_lap_04,driver23_lap_04,driver24_lap_04,driver1_lap_05,driver2_lap_05,driver3_lap_05,driver4_lap_05,driver5_lap_05,driver6_lap_05,driver7_lap_05,driver8_lap_05,driver9_lap_05,driver10_lap_05,driver11_lap_05,driver12_lap_05,driver13_lap_05,driver14_lap_05,driver15_lap_05,driver16_lap_05,driver17_lap_05,driver18_lap_05,driver19_lap_05,driver20_lap_05,driver21_lap_05,driver22_lap_05,driver23_lap_05,driver24_lap_05,driver1_lap_06,driver2_lap_06,driver3_lap_06,driver4_lap_06,driver5_lap_06,driver6_lap_06,driver7_lap_06,driver8_lap_06,driver9_lap_06,driver10_lap_06,driver11_lap_06,driver12_lap_06,driver13_lap_06,driver14_lap_06,driver15_lap_06,driver16_lap_06,driver17_lap_06,driver18_lap_06,driver19_lap_06,driver20_lap_06,driver21_lap_06,driver22_lap_06,driver23_lap_06,driver24_lap_06,driver1_lap_07,driver2_lap_07,driver3_lap_07,driver4_lap_07,driver5_lap_07,driver6_lap_07,driver7_lap_07,driver8_lap_07,driver9_lap_07,driver10_lap_07,driver11_lap_07,driver12_lap_07,driver13_lap_07,driver14_lap_07,driver15_lap_07,driver16_lap_07,driver17_lap_07,driver18_lap_07,driver19_lap_07,driver20_lap_07,driver21_lap_07,driver22_lap_07,driver23_lap_07,driver24_lap_07,driver1_lap_08,driver2_lap_08,driver3_lap_08,driver4_lap_08,driver5_lap_08,driver6_lap_08,driver7_lap_08,driver8_lap_08,driver9_lap_08,driver10_lap_08,driver11_lap_08,driver12_lap_08,driver13_lap_08,driver14_lap_08,driver15_lap_08,driver16_lap_08,driver17_lap_08,driver18_lap_08,driver19_lap_08,driver20_lap_08,driver21_lap_08,driver22_lap_08,driver23_lap_08,driver24_lap_08,driver1_lap_09,driver2_lap_09,driver3_lap_09,driver4_lap_09,driver5_lap_09,driver6_lap_09,driver7_lap_09,driver8_lap_09,driver9_lap_09,driver10_lap_09,driver11_lap_09,driver12_lap_09,driver13_lap_09,driver14_lap_09,driver15_lap_09,driver16_lap_09,driver17_lap_09,driver18_lap_09,driver19_lap_09,driver20_lap_09,driver21_lap_09,driver22_lap_09,driver23_lap_09,driver24_lap_09,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
941_0,156999,0,139644,199317,0,155826,147788,152826,154740,0,141449,147768,0,137102,158928,138257,151330,0,0,143690,153698,145599,140480,150176,156771,0,160449,164188,0,157336,157174,156359,157096,0,160542,168117,0,160614,155936,160816,156771,0,0,159536,156819,158854,160876,157119,146054,0,153363,109022,0,146272,150687,148058,146428,0,152144,144697,0,154027,145368,153422,148528,0,0,151595,147256,150776,152433,148895,110654,0,105300,105850,0,110359,105978,106866,107593,0,105099,106834,0,103415,106150,103605,105850,0,0,105471,107085,105870,103807,107020,108801,0,103993,105217,0,108342,105298,105699,105970,0,103960,106229,0,103410,106339,103543,105629,0,0,104895,105975,105306,103643,105861,108315,0,103802,105509,0,108242,105194,105504,106684,0,103962,105448,0,103133,105234,102888,105395,0,0,104209,105267,104839,103240,105438,108902,0,104126,105950,0,107967,104521,104731,106564,0,104099,105266,0,131662,105028,102644,105557,0,0,104461,105781,104414,103714,106405,108531,0,103578,105267,0,108887,104946,104721,105818,0,103650,105720,0,0,105682,103445,105118,0,0,104349,105541,104795,102905,105561,107963,0,103510,105246,0,108573,104335,105482,106165,0,103535,105443,0,0,105388,102911,105328,0,0,103980,105236,104443,102738,106810,108182,0,103040,104759,0,108197,104170,104864,105721,0,103261,105504,0,0,105763,101946,104825,0,0,104466,104652,104401,102762,105814
941_1,0,138257,0,141449,199317,158928,139644,145599,143690,152826,147788,150176,155826,137102,154740,147768,0,0,0,140480,0,156999,151330,153698,0,160816,0,160542,164188,155936,160449,158854,159536,156359,157174,157119,157336,160614,157096,168117,0,0,0,160876,0,156771,156771,156819,0,153422,0,152144,109022,145368,153363,150776,151595,148058,150687,148895,146272,154027,146428,144697,0,0,0,152433,0,146054,148528,147256,0,103605,0,105099,105850,106150,105300,105870,105471,106866,105978,107020,110359,103415,107593,106834,0,0,0,103807,0,110654,105850,107085,0,103543,0,103960,105217,106339,103993,105306,104895,105699,105298,105861,108342,103410,105970,106229,0,0,0,103643,0,108801,105629,105975,0,102888,0,103962,105509,105234,103802,104839,104209,105504,105194,105438,108242,103133,106684,105448,0,0,0,103240,0,108315,105395,105267,0,102644,0,104099,105950,105028,104126,104414,104461,104731,104521,106405,107967,131662,106564,105266,0,0,0,103714,0,108902,105557,105781,0,103445,0,103650,105267,105682,103578,104795,104349,104721,104946,105561,108887,0,105818,105720,0,0,0,102905,0,108531,105118,105541,0,102911,0,103535,105246,105388,103510,104443,103980,105482,104335,106810,108573,0,106165,105443,0,0,0,102738,0,107963,105328,105236,0,101946,0,103261,104759,105763,103040,104401,104466,104864,104170,105814,108197,0,105721,105504,0,0,0,102762,0,108182,104825,104652
941_2,0,145599,155826,151330,199317,158928,137102,154740,0,156999,152826,0,141449,147768,150176,0,143690,140480,0,0,138257,153698,139644,147788,0,158854,157336,156771,164188,155936,160614,157096,0,156771,156359,0,160542,168117,157119,0,159536,160876,0,0,160816,156819,160449,157174,0,150776,146272,148528,109022,145368,154027,146428,0,146054,148058,0,152144,144697,148895,0,151595,152433,0,0,153422,147256,153363,150687,0,105870,110359,105850,105850,106150,103415,107593,0,110654,106866,0,105099,106834,107020,0,105471,103807,0,0,103605,107085,105300,105978,0,105306,108342,105629,105217,106339,103410,105970,0,108801,105699,0,103960,106229,105861,0,104895,103643,0,0,103543,105975,103993,105298,0,104839,108242,105395,105509,105234,103133,106684,0,108315,105504,0,103962,105448,105438,0,104209,103240,0,0,102888,105267,103802,105194,0,104414,107967,105557,105950,105028,131662,106564,0,108902,104731,0,104099,105266,106405,0,104461,103714,0,0,102644,105781,104126,104521,0,104795,108887,105118,105267,105682,0,105818,0,108531,104721,0,103650,105720,105561,0,104349,102905,0,0,103445,105541,103578,104946,0,104443,108573,105328,105246,105388,0,106165,0,107963,105482,0,103535,105443,106810,0,103980,102738,0,0,102911,105236,103510,104335,0,104401,108197,104825,104759,105763,0,105721,0,108182,104864,0,103261,105504,105814,0,104466,102762,0,0,101946,104652,103040,104170
942_0,120099,126764,125860,129892,0,130259,122597,130686,171512,170794,123711,158246,0,121650,124666,118693,182097,0,0,131422,123070,130102,120885,125223,117138,119329,119110,120762,0,129911,119262,120816,147194,156804,119397,144581,0,118716,119138,117277,0,0,0,123586,119626,185741,117405,122039,116868,118685,118623,119439,0,182021,118828,119395,120392,122889,119059,120639,0,117464,119055,117404,0,0,0,119755,118977,151939,117050,120417,117703,119158,119747,119411,0,143857,119464,120267,120527,123556,119501,121740,0,118208,119800,118083,0,0,0,120182,120810,166130,117662,120864,126246,130135,129938,129038,0,139430,126584,129816,135149,137513,127337,136573,0,127601,127565,125181,0,0,0,128670,132388,154823,128542,128898,137606,136102,136031,136814,0,137755,135905,138061,137549,137917,136291,138109,0,135522,137508,137859,0,0,0,137241,136622,0,136874,137164,136748,138227,138314,136480,0,124048,138417,136212,127811,128217,139073,132753,0,135082,137854,137016,0,0,0,138771,137231,0,134933,135948,125256,120866,120435,121016,0,119429,123044,120942,118334,121828,121071,119612,0,122836,121301,124793,0,0,0,123088,123110,0,125227,123721,117181,117192,117450,119411,0,119743,118241,119215,118975,122607,117412,121697,0,117162,117250,117076,0,0,0,121096,117723,0,116930,120565,117923,117369,117772,119343,0,120384,118150,119809,119559,122907,118195,174693,0,118183,117953,117812,0,0,0,120529,117571,0,117870,119432
943_0,89420,95795,99738,97733,0,98294,94892,93954,118053,99160,111880,97207,0,87651,93337,88284,101648,0,0,96745,95220,92578,91125,100285,86472,86817,87187,87840,0,88016,86677,86553,0,90392,111515,87521,0,85195,86515,85868,90123,0,0,86898,86917,86063,86066,88698,85641,86320,87176,87061,0,87189,86209,85951,0,89103,85006,86561,0,85292,85847,85213,89351,0,0,86467,86487,85442,86138,88031,85258,85694,86682,86725,0,86587,86244,85765,0,88877,84764,86034,0,85129,85752,84889,88344,0,0,86080,86905,86060,85805,87310,85326,85915,86582,86465,0,86680,85953,85957,0,89004,84745,86317,0,84369,85754,84683,88459,0,0,86385,85915,85837,85759,87905,85213,85794,86345,87136,0,87537,85732,86162,0,88567,84493,86363,0,84599,85829,84313,88199,0,0,86267,85994,85788,85802,87038,85495,86962,86415,88141,0,87448,86038,86092,0,88561,84737,87102,0,84349,85796,84718,88611,0,0,86812,86882,85793,85409,86620,85134,85901,85430,88231,0,88276,86384,86213,0,88409,84516,86874,0,84501,85558,85083,88463,0,0,87041,86414,88696,85560,86734,84878,86161,85887,87465,0,87802,86392,88499,0,88732,84455,87077,0,84835,85538,84741,88679,0,0,87220,89315,104560,85953,86751,84875,86158,86223,90800,0,87696,86403,104634,0,89164,84953,87934,0,84753,85304,84379,88853,0,0,89871,104603,85650,85573,86772
943_1,0,88284,0,111880,97733,93337,99738,92578,96745,93954,94892,100285,98294,87651,118053,97207,0,99160,95795,91125,0,89420,101648,95220,0,85868,0,111515,87840,86515,87187,86063,86898,86553,86677,88698,88016,85195,0,87521,0,90392,86817,86066,0,86472,90123,86917,0,85213,0,85006,87061,85847,87176,85442,86467,85951,86209,88031,87189,85292,0,86561,0,89103,86320,86138,0,85641,89351,86487,0,84889,0,84764,86725,85752,86682,86060,86080,85765,86244,87310,86587,85129,0,86034,0,88877,85694,85805,0,85258,88344,86905,0,84683,0,84745,86465,85754,86582,85837,86385,85957,85953,87905,86680,84369,0,86317,0,89004,85915,85759,0,85326,88459,85915,0,84313,0,84493,87136,85829,86345,85788,86267,86162,85732,87038,87537,84599,0,86363,0,88567,85794,85802,0,85213,88199,85994,0,84718,0,84737,88141,85796,86415,85793,86812,86092,86038,86620,87448,84349,0,87102,0,88561,86962,85409,0,85495,88611,86882,0,85083,0,84516,88231,85558,85430,88696,87041,86213,86384,86734,88276,84501,0,86874,0,88409,85901,85560,0,85134,88463,86414,0,84741,0,84455,87465,85538,85887,104560,87220,88499,86392,86751,87802,84835,0,87077,0,88732,86161,85953,0,84878,88679,89315,0,84379,0,84953,90800,85304,86223,85650,89871,104634,86403,86772,87696,84753,0,87934,0,89164,86158,85573,0,84875,88853,104603
943_2,0,92578,98294,101648,97733,93337,87651,118053,0,89420,93954,0,111880,97207,100285,95795,96745,91125,0,99160,88284,95220,99738,94892,0,86063,88016,90123,87840,86515,85195,0,0,86472,86553,0,111515,87521,88698,86817,86898,86066,0,90392,85868,86917,87187,86677,0,85442,87189,89351,87061,85847,85292,0,0,85641,85951,0,85006,86561,88031,86320,86467,86138,0,89103,85213,86487,87176,86209,0,86060,86587,88344,86725,85752,85129,0,0,85258,85765,0,84764,86034,87310,85694,86080,85805,0,88877,84889,86905,86682,86244,0,85837,86680,88459,86465,85754,84369,0,0,85326,85957,0,84745,86317,87905,85915,86385,85759,0,89004,84683,85915,86582,85953,0,85788,87537,88199,87136,85829,84599,0,0,85213,86162,0,84493,86363,87038,85794,86267,85802,0,88567,84313,85994,86345,85732,0,85793,87448,88611,88141,85796,84349,0,0,85495,86092,0,84737,87102,86620,86962,86812,85409,0,88561,84718,86882,86415,86038,0,88696,88276,88463,88231,85558,84501,0,0,85134,86213,0,84516,86874,86734,85901,87041,85560,0,88409,85083,86414,85430,86384,0,104560,87802,88679,87465,85538,84835,0,0,84878,88499,0,84455,87077,86751,86161,87220,85953,0,88732,84741,89315,85887,86392,0,85650,87696,88853,90800,85304,84753,0,0,84875,104634,0,84953,87934,86772,86158,89871,85573,0,89164,84379,104603,86223,86403
944_0,84771,90263,82683,90332,0,87519,86566,85884,89530,0,82124,87511,0,80546,86628,81209,91244,0,0,88981,85143,83692,88397,88374,78189,81260,77488,79692,0,78940,78591,78607,79943,0,77314,79162,0,76717,79165,77048,81395,0,0,79780,78303,78409,79032,80018,77766,80477,77073,79169,0,78657,78290,78195,78841,0,76803,78581,0,76498,78403,76361,80973,0,0,78959,77901,77529,83701,78526,77702,80625,76751,78604,0,78672,78160,77977,78664,0,76616,78454,0,76211,77904,76347,80735,0,0,79141,77745,77213,94647,78413,77462,80497,76885,79028,0,79004,78115,77966,78463,0,76639,77456,0,76080,77966,76263,80748,0,0,79593,77689,77084,77750,78776,77657,80683,76751,78673,0,78574,77975,77957,78435,0,76604,77975,0,76226,78026,76309,80567,0,0,78469,77605,77289,77854,78332,77729,80549,77252,78584,0,78344,78093,77877,78512,0,76720,77858,0,76516,78382,76648,80544,0,0,78394,77756,77153,77989,78672,77556,80494,76950,78540,0,78153,77784,77879,78703,0,76615,77956,0,76295,77967,76565,80508,0,0,78705,77722,77197,78230,78557,77678,80568,77251,78846,0,78367,78184,77835,78666,0,76597,78056,0,76712,78031,76630,81039,0,0,78732,82725,77241,80043,78609,82574,80876,77376,78590,0,78242,82640,82419,78454,0,76952,83307,0,76817,78111,76724,81221,0,0,78556,94466,77436,78519,78635
944_1,0,81209,0,82124,90332,86628,82683,83692,88981,85884,86566,88374,87519,80546,89530,87511,0,0,90263,88397,0,84771,91244,85143,0,77048,0,77314,79692,79165,77488,78409,79780,78607,78591,80018,78940,76717,79943,79162,0,0,81260,79032,0,78189,81395,78303,0,76361,0,76803,79169,78403,77073,77529,78959,78195,78290,78526,78657,76498,78841,78581,0,0,80477,83701,0,77766,80973,77901,0,76347,0,76616,78604,77904,76751,77213,79141,77977,78160,78413,78672,76211,78664,78454,0,0,80625,94647,0,77702,80735,77745,0,76263,0,76639,79028,77966,76885,77084,79593,77966,78115,78776,79004,76080,78463,77456,0,0,80497,77750,0,77462,80748,77689,0,76309,0,76604,78673,78026,76751,77289,78469,77957,77975,78332,78574,76226,78435,77975,0,0,80683,77854,0,77657,80567,77605,0,76648,0,76720,78584,78382,77252,77153,78394,77877,78093,78672,78344,76516,78512,77858,0,0,80549,77989,0,77729,80544,77756,0,76565,0,76615,78540,77967,76950,77197,78705,77879,77784,78557,78153,76295,78703,77956,0,0,80494,78230,0,77556,80508,77722,0,76630,0,76597,78846,78031,77251,77241,78732,77835,78184,78609,78367,76712,78666,78056,0,0,80568,80043,0,77678,81039,82725,0,76724,0,76952,78590,78111,77376,77436,78556,82419,82640,78635,78242,76817,78454,83307,0,0,80876,78519,0,82574,81221,94466
944_2,0,83692,87519,91244,90332,86628,80546,89530,0,84771,85884,0,82124,87511,88374,90263,88981,88397,0,0,81209,85143,82683,86566,0,78409,78940,81395,79692,79165,76717,79943,0,78189,78607,0,77314,79162,80018,81260,79780,79032,0,0,77048,78303,77488,78591,0,77529,78657,80973,79169,78403,76498,78841,0,77766,78195,0,76803,78581,78526,80477,78959,83701,0,0,76361,77901,77073,78290,0,77213,78672,80735,78604,77904,76211,78664,0,77702,77977,0,76616,78454,78413,80625,79141,94647,0,0,76347,77745,76751,78160,0,77084,79004,80748,79028,77966,76080,78463,0,77462,77966,0,76639,77456,78776,80497,79593,77750,0,0,76263,77689,76885,78115,0,77289,78574,80567,78673,78026,76226,78435,0,77657,77957,0,76604,77975,78332,80683,78469,77854,0,0,76309,77605,76751,77975,0,77153,78344,80544,78584,78382,76516,78512,0,77729,77877,0,76720,77858,78672,80549,78394,77989,0,0,76648,77756,77252,78093,0,77197,78153,80508,78540,77967,76295,78703,0,77556,77879,0,76615,77956,78557,80494,78705,78230,0,0,76565,77722,76950,77784,0,77241,78367,81039,78846,78031,76712,78666,0,77678,77835,0,76597,78056,78609,80568,78732,80043,0,0,76630,82725,77251,78184,0,77436,78242,81221,78590,78111,76817,78454,0,82574,82419,0,76952,83307,78635,80876,78556,78519,0,0,76724,94466,77376,82640
945_1,0,109867,0,118449,120845,119363,110826,116442,111832,115648,113484,118873,114713,108445,128168,119750,0,0,127668,116953,0,120230,117640,112754,0,107195,0,109608,112893,110418,107602,109620,107974,109000,108856,109740,109059,107014,152739,110672,0,0,113101,109993,0,111192,109689,108643,0,107134,0,109249,112463,110062,107451,109116,108142,108516,108008,109371,110072,106942,109397,109887,0,0,112721,109260,0,110155,109403,108220,0,107313,0,109085,112561,114160,107431,108720,108072,108151,108469,109196,108939,107263,109425,110175,0,0,112784,108751,0,110937,108885,108601,0,107115,0,108943,112383,135363,107704,110301,108509,108645,109002,108964,109170,107188,109773,109671,0,0,113563,108739,0,109716,108869,109119,0,107492,0,109144,113619,108272,107840,128130,111477,110729,110418,109542,109546,107254,109758,109529,0,0,113021,108919,0,110020,110497,110775,0,107662,0,108610,112215,108919,108311,108509,127371,128462,127872,109612,111210,106889,109834,109585,0,0,112952,108959,0,110016,109281,111108,0,108037,0,108128,112721,109130,108653,108336,107377,108460,109246,111566,132008,107172,112270,109120,0,0,113184,109398,0,110533,111158,127230,0,108244,0,107950,113021,108672,108508,108516,107941,108446,108466,131318,108396,107121,125017,108827,0,0,113350,139122,0,109601,129167,108418,0,108355,0,108069,113493,108427,110750,108140,108153,108449,109146,108621,108314,109514,109803,108958,0,0,112787,134320,0,110120,108201,108698
945_2,0,116442,114713,117640,120845,119363,108445,128168,0,120230,115648,0,118449,119750,118873,127668,111832,116953,0,0,109867,112754,110826,113484,0,109620,109059,109689,112893,110418,107014,152739,0,111192,109000,0,109608,110672,109740,113101,107974,109993,0,0,107195,108643,107602,108856,0,109116,110072,109403,112463,110062,106942,109397,0,110155,108516,0,109249,109887,109371,112721,108142,109260,0,0,107134,108220,107451,108008,0,108720,108939,108885,112561,114160,107263,109425,0,110937,108151,0,109085,110175,109196,112784,108072,108751,0,0,107313,108601,107431,108469,0,110301,109170,108869,112383,135363,107188,109773,0,109716,108645,0,108943,109671,108964,113563,108509,108739,0,0,107115,109119,107704,109002,0,128130,109546,110497,113619,108272,107254,109758,0,110020,110729,0,109144,109529,109542,113021,111477,108919,0,0,107492,110775,107840,110418,0,108509,111210,109281,112215,108919,106889,109834,0,110016,128462,0,108610,109585,109612,112952,127371,108959,0,0,107662,111108,108311,127872,0,108336,132008,111158,112721,109130,107172,112270,0,110533,108460,0,108128,109120,111566,113184,107377,109398,0,0,108037,127230,108653,109246,0,108516,108396,129167,113021,108672,107121,125017,0,109601,108446,0,107950,108827,131318,113350,107941,139122,0,0,108244,108418,108508,108466,0,108140,108314,108201,113493,108427,109514,109803,0,110120,108449,0,108069,108958,108621,112787,108153,134320,0,0,108355,108698,110750,109146
948_0,180423,106255,98430,107552,109982,102065,103776,101024,104547,106978,96916,109379,0,99316,108072,101289,100074,0,0,105079,103434,108329,113319,105509,106207,95290,91891,95302,95893,93530,94270,92927,94787,95390,91664,95688,0,92037,95315,93401,92325,0,0,95015,93916,95436,103119,95142,97229,94565,92341,95009,95186,92952,93950,93309,94252,94712,92167,95158,0,92747,95265,93092,92894,0,0,94312,94176,95314,93122,94933,94720,94042,92321,94191,94737,93653,93914,94503,94307,94109,92014,94444,0,92141,94430,92062,92538,0,0,94222,94128,94284,92998,93981,95346,94488,92139,94229,94675,93372,93015,93119,93908,94235,92273,94503,0,91575,95644,91629,92520,0,0,94385,94967,94591,93184,94504,103453,94395,92240,94485,94778,93322,92583,93225,94359,94767,92204,95005,0,92468,94993,92281,92890,0,0,94097,94364,93438,93467,94301,94917,94793,92210,95389,95497,93768,92743,93651,94426,95296,92080,95124,0,92464,95145,93466,93217,0,0,94469,93445,95177,93760,94764,95742,94864,92381,95242,95724,112689,92992,93843,94373,94817,92289,95520,0,92625,95292,93131,93256,0,0,94576,94045,95049,94043,94586,95633,94757,92728,96119,95719,97863,93119,94525,94347,94821,92578,95463,0,92557,95640,93621,93593,0,0,94461,93874,93927,95978,94611,97304,94842,92598,95636,98702,94244,92855,96129,94455,95816,92571,95351,0,92581,116813,94233,93900,0,0,94297,93855,93584,96768,94629
948_1,0,101289,0,96916,107552,108072,98430,108329,105079,101024,103776,105509,102065,99316,104547,109379,109982,106978,106255,113319,0,180423,100074,103434,0,93401,0,91664,95302,95315,91891,95436,95015,92927,94270,95142,93530,92037,94787,95688,95893,95390,95290,103119,0,106207,92325,93916,0,93092,0,92167,95009,95265,92341,95314,94312,93309,93950,94933,92952,92747,94252,95158,95186,94712,94565,93122,0,97229,92894,94176,0,92062,0,92014,94191,94430,92321,94284,94222,94503,93914,93981,93653,92141,94307,94444,94737,94109,94042,92998,0,94720,92538,94128,0,91629,0,92273,94229,95644,92139,94591,94385,93119,93015,94504,93372,91575,93908,94503,94675,94235,94488,93184,0,95346,92520,94967,0,92281,0,92204,94485,94993,92240,93438,94097,93225,92583,94301,93322,92468,94359,95005,94778,94767,94395,93467,0,103453,92890,94364,0,93466,0,92080,95389,95145,92210,95177,94469,93651,92743,94764,93768,92464,94426,95124,95497,95296,94793,93760,0,94917,93217,93445,0,93131,0,92289,95242,95292,92381,95049,94576,93843,92992,94586,112689,92625,94373,95520,95724,94817,94864,94043,0,95742,93256,94045,0,93621,0,92578,96119,95640,92728,93927,94461,94525,93119,94611,97863,92557,94347,95463,95719,94821,94757,95978,0,95633,93593,93874,0,94233,0,92571,95636,116813,92598,93584,94297,96129,92855,94629,94244,92581,94455,95351,98702,95816,94842,96768,0,97304,93900,93855
948_2,0,108329,102065,100074,107552,108072,99316,104547,0,180423,101024,109982,96916,109379,105509,106255,105079,113319,0,106978,101289,103434,98430,103776,0,95436,93530,92325,95302,95315,92037,94787,0,106207,92927,95893,91664,95688,95142,95290,95015,103119,0,95390,93401,93916,91891,94270,0,95314,92952,92894,95009,95265,92747,94252,0,97229,93309,95186,92167,95158,94933,94565,94312,93122,0,94712,93092,94176,92341,93950,0,94284,93653,92538,94191,94430,92141,94307,0,94720,94503,94737,92014,94444,93981,94042,94222,92998,0,94109,92062,94128,92321,93914,0,94591,93372,92520,94229,95644,91575,93908,0,95346,93119,94675,92273,94503,94504,94488,94385,93184,0,94235,91629,94967,92139,93015,0,93438,93322,92890,94485,94993,92468,94359,0,103453,93225,94778,92204,95005,94301,94395,94097,93467,0,94767,92281,94364,92240,92583,0,95177,93768,93217,95389,95145,92464,94426,0,94917,93651,95497,92080,95124,94764,94793,94469,93760,0,95296,93466,93445,92210,92743,0,95049,112689,93256,95242,95292,92625,94373,0,95742,93843,95724,92289,95520,94586,94864,94576,94043,0,94817,93131,94045,92381,92992,0,93927,97863,93593,96119,95640,92557,94347,0,95633,94525,95719,92578,95463,94611,94757,94461,95978,0,94821,93621,93874,92728,93119,0,93584,94244,93900,95636,116813,92581,94455,0,97304,96129,98702,92571,95351,94629,94842,94297,96768,0,95816,94233,93855,92598,92855
949_0,109664,110038,101133,106223,0,108540,101950,106579,103779,108009,108981,108005,0,99458,107731,104787,110175,0,0,105365,102560,108782,110313,104134,102908,103758,98218,99114,0,103010,98576,99523,98079,99668,125539,106146,0,98149,133727,99207,101952,0,0,99341,98452,101936,102594,99258,100454,101260,99150,99184,0,99930,99062,99427,98934,99417,98405,122999,0,97731,124378,98786,100322,0,0,99342,99232,99166,101069,98918,100523,101756,99274,100057,0,100266,99333,99751,99062,99800,98714,97384,0,97483,99525,98029,100541,0,0,99836,99311,99594,100809,99755,100881,100778,99415,99600,0,100385,99520,99895,99727,100039,99026,97881,0,97663,99828,99272,100697,0,0,99813,99514,99850,100707,99430,100690,100627,99623,100279,0,100730,99912,100260,99146,100649,99057,98468,0,97754,99905,99895,100770,0,0,99793,103243,99972,100964,99909,100886,100942,102431,99994,0,100825,101279,0,99114,100734,99480,99249,0,97787,100008,99917,100754,0,0,99961,117902,100553,101065,100167,100786,103538,118989,101235,0,100815,104599,0,98995,101174,101377,99174,0,97808,100932,98992,100831,0,0,108259,98967,100520,102555,100686,100822,101018,99668,100485,0,100893,122312,0,98647,104145,100626,99911,0,98174,101214,99098,100899,0,0,141635,99259,101086,101278,100414,102267,102401,99302,103655,0,101145,113126,0,98981,119313,100292,100216,0,98297,101371,99054,105446,0,0,0,99444,100341,101226,100560
949_1,0,104787,0,108981,106223,107731,101133,108782,105365,106579,101950,104134,108540,99458,103779,108005,0,108009,110038,110313,0,109664,110175,102560,0,99207,0,125539,99114,133727,98218,101936,99341,99523,98576,99258,103010,98149,98079,106146,0,99668,103758,102594,0,102908,101952,98452,0,98786,0,98405,99184,124378,99150,99166,99342,99427,99062,98918,99930,97731,98934,122999,0,99417,101260,101069,0,100454,100322,99232,0,98029,0,98714,100057,99525,99274,99594,99836,99751,99333,99755,100266,97483,99062,97384,0,99800,101756,100809,0,100523,100541,99311,0,99272,0,99026,99600,99828,99415,99850,99813,99895,99520,99430,100385,97663,99727,97881,0,100039,100778,100707,0,100881,100697,99514,0,99895,0,99057,100279,99905,99623,99972,99793,100260,99912,99909,100730,97754,99146,98468,0,100649,100627,100964,0,100690,100770,103243,0,99917,0,99480,99994,100008,102431,100553,99961,0,101279,100167,100825,97787,99114,99249,0,100734,100942,101065,0,100886,100754,117902,0,98992,0,101377,101235,100932,118989,100520,108259,0,104599,100686,100815,97808,98995,99174,0,101174,103538,102555,0,100786,100831,98967,0,99098,0,100626,100485,101214,99668,101086,141635,0,122312,100414,100893,98174,98647,99911,0,104145,101018,101278,0,100822,100899,99259,0,99054,0,100292,103655,101371,99302,100341,0,0,113126,100560,101145,98297,98981,100216,0,119313,102401,101226,0,102267,105446,99444
