raceId,driver1_lap1,driver1_lap2,driver1_lap3,driver1_lap4,driver1_lap5,driver1_lap6,driver1_lap7,driver1_lap8,driver1_lap9,driver1_lap10,driver2_lap1,driver2_lap2,driver2_lap3,driver2_lap4,driver2_lap5,driver2_lap6,driver2_lap7,driver2_lap8,driver2_lap9,driver2_lap10,driver3_lap1,driver3_lap2,driver3_lap3,driver3_lap4,driver3_lap5,driver3_lap6,driver3_lap7,driver3_lap8,driver3_lap9,driver3_lap10,driver4_lap1,driver4_lap2,driver4_lap3,driver4_lap4,driver4_lap5,driver4_lap6,driver4_lap7,driver4_lap8,driver4_lap9,driver4_lap10,driver5_lap1,driver5_lap2,driver5_lap3,driver5_lap4,driver5_lap5,driver5_lap6,driver5_lap7,driver5_lap8,driver5_lap9,driver5_lap10,driver6_lap1,driver6_lap2,driver6_lap3,driver6_lap4,driver6_lap5,driver6_lap6,driver6_lap7,driver6_lap8,driver6_lap9,driver6_lap10,driver7_lap1,driver7_lap2,driver7_lap3,driver7_lap4,driver7_lap5,driver7_lap6,driver7_lap7,driver7_lap8,driver7_lap9,driver7_lap10,driver8_lap1,driver8_lap2,driver8_lap3,driver8_lap4,driver8_lap5,driver8_lap6,driver8_lap7,driver8_lap8,driver8_lap9,driver8_lap10,driver9_lap1,driver9_lap2,driver9_lap3,driver9_lap4,driver9_lap5,driver9_lap6,driver9_lap7,driver9_lap8,driver9_lap9,driver9_lap10,driver10_lap1,driver10_lap2,driver10_lap3,driver10_lap4,driver10_lap5,driver10_lap6,driver10_lap7,driver10_lap8,driver10_lap9,driver10_lap10,driver11_lap1,driver11_lap2,driver11_lap3,driver11_lap4,driver11_lap5,driver11_lap6,driver11_lap7,driver11_lap8,driver11_lap9,driver11_lap10,driver12_lap1,driver12_lap2,driver12_lap3,driver12_lap4,driver12_lap5,driver12_lap6,driver12_lap7,driver12_lap8,driver12_lap9,driver12_lap10,driver13_lap1,driver13_lap2,driver13_lap3,driver13_lap4,driver13_lap5,driver13_lap6,driver13_lap7,driver13_lap8,driver13_lap9,driver13_lap10,driver14_lap1,driver14_lap2,driver14_lap3,driver14_lap4,driver14_lap5,driver14_lap6,driver14_lap7,driver14_lap8,driver14_lap9,driver14_lap10,driver15_lap1,driver15_lap2,driver15_lap3,driver15_lap4,driver15_lap5,driver15_lap6,driver15_lap7,driver15_lap8,driver15_lap9,driver15_lap10,driver16_lap1,driver16_lap2,driver16_lap3,driver16_lap4,driver16_lap5,driver16_lap6,driver16_lap7,driver16_lap8,driver16_lap9,driver16_lap10,driver17_lap1,driver17_lap2,driver17_lap3,driver17_lap4,driver17_lap5,driver17_lap6,driver17_lap7,driver17_lap8,driver17_lap9,driver17_lap10,driver18_lap1,driver18_lap2,driver18_lap3,driver18_lap4,driver18_lap5,driver18_lap6,driver18_lap7,driver18_lap8,driver18_lap9,driver18_lap10,driver19_lap1,driver19_lap2,driver19_lap3,driver19_lap4,driver19_lap5,driver19_lap6,driver19_lap7,driver19_lap8,driver19_lap9,driver19_lap10,driver20_lap1,driver20_lap2,driver20_lap3,driver20_lap4,driver20_lap5,driver20_lap6,driver20_lap7,driver20_lap8,driver20_lap9,driver20_lap10,driver21_lap1,driver21_lap2,driver21_lap3,driver21_lap4,driver21_lap5,driver21_lap6,driver21_lap7,driver21_lap8,driver21_lap9,driver21_lap10,driver22_lap1,driver22_lap2,driver22_lap3,driver22_lap4,driver22_lap5,driver22_lap6,driver22_lap7,driver22_lap8,driver22_lap9,driver22_lap10,driver23_lap1,driver23_lap2,driver23_lap3,driver23_lap4,driver23_lap5,driver23_lap6,driver23_lap7,driver23_lap8,driver23_lap9,driver23_lap10,driver24_lap1,driver24_lap2,driver24_lap3,driver24_lap4,driver24_lap5,driver24_lap6,driver24_lap7,driver24_lap8,driver24_lap9,driver24_lap10
209,100436,152041,161998,150106,94035,92601,93998,94466,91868,91953,105174,150895,161822,149632,94632,93294,92394,93389,92422,92386,93550,154508,161321,151485,90909,90389,89843,89619,89541,90186,96017,152498,161239,151971,91832,0,0,0,0,0,99416,150826,161785,151158,92496,91610,91802,91404,91355,91201,102563,152910,161800,149412,94898,92748,92532,93627,91780,92101,111852,148492,162882,148217,94490,92883,93013,93464,94876,93138,109094,148289,162174,149071,94805,93030,92550,93163,92655,92554,101023,152782,162055,149785,93857,92992,93093,91051,91290,90744,99492,151474,161809,150884,92906,92252,91735,91302,91466,91332,98682,150506,161748,151459,91728,89864,89561,89090,89609,90525,113727,148182,163136,147769,96798,93220,92078,92628,95925,94719,100768,152414,162226,149623,94113,92487,94711,91953,90657,90563,113181,148042,162845,148378,96536,93143,92048,92605,96001,93325,106110,150615,161616,149820,94655,93119,92393,93393,92479,92466,110154,149588,162638,148841,96443,92868,92926,92944,94355,93176,108977,149210,162242,149708,94573,92864,93066,93305,94325,92814,109890,149226,162324,149013,94722,92872,93173,93208,94598,93467,127236,135420,163298,147098,95544,92184,91436,93483,93583,92052,114031,139064,173539,146768,96487,93348,92103,92410,94497,92330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,118542,97815,96714,95293,93331,90571,89910,89237,89762,89548,110118,95948,93457,92211,91611,91184,90385,90406,90867,90278,100495,93283,91660,90060,88705,88409,88215,88125,88111,88099,102085,93029,91338,90426,89044,88774,88208,88043,87732,88157,100915,93423,91539,90257,88873,88742,88492,87930,87965,88099,104969,94752,92216,91054,90100,89933,89480,88789,89201,88615,108334,94786,92977,92464,90876,90544,90048,89871,89566,89668,113573,97536,94803,93513,0,0,0,0,0,0,107521,94788,92541,91319,90630,90209,89778,89255,89109,88984,106032,94751,92588,91163,90282,89989,89644,89181,89312,89036,102905,92744,91410,90582,89566,91365,89535,88947,89239,89050,105185,94897,92401,90975,90579,89852,89411,89128,89260,88994,104382,93781,91602,90545,89821,90138,89802,89955,89073,89302,112904,97588,94911,93764,92693,92779,91901,91145,91171,91274,103710,93552,91559,90407,89799,90315,89596,89516,89293,88845,109482,96065,93448,92147,91522,91085,90340,89903,90530,89683,111109,97065,95340,93667,93063,92216,91169,91162,90827,90991,111819,96912,95527,94315,92625,92281,91973,91297,91252,91222,116161,99695,96927,95214,95226,93562,92936,93212,92438,92391,108706,96082,93541,92312,91586,90895,90368,89952,90385,89994,110919,96710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,137648,0,0,0,0,0,0,0,0,0,135043,129574,153027,125962,120936,119104,118392,117542,116920,119659,127505,129446,125303,127011,143878,121788,118554,116833,117362,119652,118788,114747,115456,117040,114308,113346,114174,113908,113821,113788,136849,130654,119749,119085,117052,116048,115424,116272,115900,116113,136327,130530,123532,119335,121361,119206,118081,116760,115451,116564,138281,131361,122759,119616,123109,118058,117558,115841,116575,169875,135786,0,0,0,0,0,0,0,0,0,131201,0,0,0,0,0,0,0,0,0,127300,119344,118995,118646,119647,118433,116324,115092,113545,113430,125442,119613,119654,118070,119681,120803,118055,115810,114806,117047,133020,122155,118505,119913,117971,120396,116593,116495,116441,116261,145525,131181,125244,124207,120846,119899,118783,118007,119755,123222,129683,119925,117997,118859,118220,118983,118366,115840,116003,0,149462,127499,126226,153245,162202,125818,271389,128042,118298,120520,140261,131544,124654,119549,121959,119361,117508,118001,118013,118161,139158,129233,120468,120232,119424,117774,116606,116262,117660,117960,144329,130962,125880,122720,121234,119559,117923,118076,118063,121567,142487,130755,124421,122754,131629,120592,120038,0,0,0,128726,118289,118941,118618,118109,118093,114659,114393,114225,113495,142547,127847,122452,119432,124619,117455,117629,116243,116465,117484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,96576,85099,84773,84723,85397,85271,86430,86708,86481,87203,99988,87996,86111,85739,85695,85250,85335,86524,85471,86068,89234,84288,83419,82964,83065,83050,82617,82757,82534,82847,92796,84179,84198,83842,83894,83802,83883,84196,85323,85510,89761,84239,83679,83533,83258,83241,84386,85080,85543,85674,96954,85599,84632,84626,85173,85505,86372,86922,85995,87241,91572,84221,83417,83631,83656,83496,83773,84371,85556,85624,94859,84563,83765,83716,83947,84017,83873,84430,84920,85975,92146,84108,83544,83599,83934,83293,83851,84253,85434,85630,90678,83998,83527,83467,83360,83140,84306,85042,85562,85635,100681,85927,85178,84464,84183,84037,85919,86654,86044,87186,95296,84483,83927,84126,84472,84345,84435,84910,85222,84664,97351,85683,84742,84442,85177,85525,86317,86881,86177,87065,97784,85841,85104,84323,85002,85389,86424,86805,85998,87286,93455,84621,84146,84006,83993,83846,83931,84347,84666,85355,99619,86779,86011,86468,85094,84994,85542,85715,85915,91009,98464,86268,85696,85420,86226,85089,85479,85995,86175,86314,95982,85147,84868,84775,85482,85294,86455,86612,86548,87304,100416,88088,87154,86273,86829,86648,86908,86395,86923,86611,102089,89192,87289,86753,86312,86157,86512,86535,86750,87261,98813,86835,85810,86780,85020,85002,85723,85696,85793,86292,102348,86947,86860,86478,86590,86746,86831,86667,86739,86700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,100714,85905,83707,114281,86318,82435,88324,134061,118882,86997,97407,85646,84236,84031,83859,83714,86174,146508,136313,85973,88356,0,0,0,0,0,0,0,0,0,92108,83807,83100,83272,83575,84618,85796,150794,136461,100667,86884,82558,82677,82472,82543,82368,89658,150291,137550,84104,90161,83390,82498,82190,82378,82302,87700,151632,137890,83798,94276,84269,83140,83484,83019,82904,88820,147691,136560,84976,91090,83073,82592,82293,82716,82264,87391,151953,137120,83850,92332,84132,82966,83207,83773,83525,83995,150330,136996,83909,89458,83442,82430,81800,82430,82141,87930,150590,138197,84204,132776,85957,81854,81916,82230,83577,85792,121452,138196,84868,101951,86896,85440,85137,83181,83260,86022,142964,138784,87213,95823,85334,84651,83569,83764,83389,87494,146662,136669,84639,101406,86551,84182,84253,83342,83763,85807,144236,137807,86356,94975,84669,84461,83519,84017,83916,85561,148218,136223,84829,95262,84993,84640,83395,83645,83871,86422,147757,136783,84154,101325,87300,85762,86644,84294,0,0,0,0,0,100599,85425,83677,83406,84157,83768,85994,146092,137803,87573,93260,85621,84936,83371,83507,83647,86200,147865,136301,85012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,130882,123623,83141,82177,85949,83018,83333,82127,81697,81459,94486,83190,82270,82242,82175,83105,83735,82718,83422,82167,87477,80477,79986,79787,79431,79498,79721,79508,79564,79837,84103,80783,79387,79394,79117,79326,79122,79143,79118,78665,83283,79402,78704,78538,78696,78588,78719,78559,78327,78433,85364,80461,80060,79812,79651,79803,79678,79046,79422,79392,90445,81397,81233,80698,81235,80692,80738,80267,80660,80570,91104,81447,82402,81135,79937,80322,80926,80231,80508,80531,89217,81208,80847,80297,80311,80397,80285,80239,80331,80305,88541,81111,80729,80365,80393,80380,79908,80093,80530,80563,88143,80988,80459,80111,80360,80078,80093,80725,80555,80428,92082,81933,82111,82787,82100,81831,80976,81649,81116,81159,90030,81336,81031,80876,81053,80786,80581,80457,80406,80462,91650,81586,82137,82973,82002,81137,80662,0,0,0,92580,82409,82196,82424,82501,82966,81534,82151,81636,81573,95507,83486,82612,82855,83244,83296,83274,82040,83288,83254,94020,82930,82211,82398,82303,83115,83603,82982,82958,82520,95054,83364,82515,82110,82071,82759,83853,82609,83576,82145,96023,84147,82364,82390,83384,83228,83140,82546,82790,83403,96472,84364,82415,82325,83260,0,0,0,0,0,93430,82556,82154,82561,82453,83272,83478,83215,82497,82016,92952,82606,82192,82543,82339,83450,83230,83306,82284,81938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,102416,92899,113395,148075,89794,88591,88486,88064,89271,87702,103505,93602,113738,147606,89541,88754,88894,88695,88715,88534,93076,91271,115579,151194,86975,86435,86315,86170,86340,85969,93861,91344,115451,150725,87370,86711,86062,87144,85885,85859,98583,91144,115531,148533,89314,87890,88465,87687,87949,88799,98972,92269,114887,148655,89023,88289,88185,88197,87820,88168,99646,92525,114404,148636,90299,88713,87961,88261,87893,87797,95712,91136,115967,149638,88898,87659,88020,88188,88104,87650,94973,90521,116263,150067,88541,87609,88271,88238,87960,87676,97859,90352,115918,149136,89680,87726,88460,87754,87773,87844,100099,92517,114520,148368,88944,88672,87758,88067,88074,87924,102570,93400,113648,147762,89711,88842,88577,88819,88907,88373,100727,94050,112994,148608,89905,88524,88407,88105,89285,87523,96656,90791,115898,149507,88973,87836,88067,88033,88171,87633,106460,92370,114040,146767,90629,90058,89726,88782,88262,88228,117237,147693,89787,106131,91807,90599,90359,90584,90266,90223,104573,93081,113867,147456,90386,90456,89830,90186,89201,88921,105951,93492,113973,147072,90734,90167,89970,90163,89862,90396,104856,93604,113708,146926,90745,88678,88569,88865,88257,88155,102948,93568,113750,147729,89552,88735,88897,88700,88767,88492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,120841,109628,109341,109184,109912,110047,109483,109014,107327,106560,122128,109474,109742,109237,108836,110117,109305,110216,0,0,117110,109220,108887,108039,107926,107474,107601,107698,107499,107769,193699,0,0,0,0,0,0,0,0,0,114642,107968,107362,107153,107063,107016,107375,107020,106862,106876,196256,0,0,0,0,0,0,0,0,0,116325,108417,107740,107367,107653,107583,107547,107327,106842,107195,112254,106982,106738,106270,106325,106703,106507,106164,105747,106397,115822,108213,107641,107589,107581,107513,107287,106887,106831,107277,142326,0,0,0,0,0,0,0,0,0,120304,108582,107949,108286,107758,107737,107363,107372,107464,107811,114123,107699,107182,106881,107470,107091,107424,107061,106469,107239,117877,108852,108879,108243,107765,107732,107721,107480,107422,107829,124987,109262,109012,109920,110432,109970,109483,109063,109716,109057,119920,110249,109184,109495,109911,109927,109462,110722,0,0,123887,109244,109198,110192,110702,109749,109185,109152,109720,109249,125824,111258,110398,110159,110518,110676,110686,110479,110670,110438,124801,110745,110174,110031,110228,110163,110113,109959,110310,109963,126378,111122,110589,110648,110437,110463,110865,110533,110927,110396,118734,108772,108665,109693,108812,108568,108426,108531,108289,108549,121373,109607,109523,111002,109153,109552,109347,109996,109706,108893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,86068,80555,79778,79657,80187,81260,82741,83002,83430,83327,98249,83745,82271,82631,83016,83481,83523,82492,83252,83370,88902,80910,80347,80300,80137,82585,81466,80703,82306,83095,89762,81310,80631,80283,80330,81418,82279,80663,81840,82941,84350,80805,79751,79893,80817,81555,82751,83050,83527,83335,87457,80740,80476,80052,80979,82863,89676,100790,81344,82183,91548,81735,81532,81475,81513,81786,82529,82282,83287,82290,93263,81554,81300,81126,81641,81825,83516,84024,90158,84103,87686,81165,80637,80161,80505,82587,81124,80666,82763,83232,90040,81505,80698,80619,80356,81068,84561,80392,81203,81611,95582,82948,82181,81945,81929,81739,81968,82158,84125,81930,94910,82905,82139,81878,81750,81739,82202,82067,84318,81860,93909,82148,81785,81688,81223,81817,82143,83614,82936,82226,95863,83106,82243,82064,81854,81653,82117,81994,85463,81714,90890,81970,81369,81299,81251,81028,81963,81293,81216,81144,106950,81407,81482,81167,83509,82248,91185,0,0,0,96294,83358,82082,82389,82039,82265,81986,81960,86399,84015,97232,83583,82562,82488,83332,83319,82725,82943,83628,83459,96724,83537,82307,82280,81983,82009,82190,81836,86251,84068,97837,83704,82402,82447,83176,83433,83392,82500,83345,83427,94657,82731,82175,81802,81757,81722,82145,82201,84182,81825,125946,111347,81628,82711,88113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,224678,196967,196946,142999,138048,138875,139034,136849,131254,135937,223617,197468,196990,142629,138623,138368,139485,134090,131394,132288,215511,201219,197399,139695,139947,145213,157798,137411,131613,131664,221701,198491,197281,141812,138945,138981,138922,150968,148415,131340,217511,200595,197004,140535,132253,128743,127898,127344,126578,125781,234283,193950,197802,145186,140296,140782,140793,143948,151420,131631,216242,200929,197425,140773,138957,139814,140480,156511,133998,130673,231414,195652,197785,144576,138851,134481,137426,139507,135813,151187,223316,196360,197495,141301,138271,138341,136174,132652,131704,131490,225973,196598,196691,143096,137804,137920,138310,132416,131345,133933,241198,193253,199084,145797,147534,140972,140303,141518,138050,140733,219044,199645,197185,140469,138454,138791,133791,132927,132784,136397,437359,200423,143033,139118,138415,139816,138050,134873,134393,141614,233291,194387,197921,147321,139161,0,0,0,0,0,227132,196168,196684,144023,136862,138197,138869,133701,131659,132026,229672,196055,198514,143540,137614,136052,138560,140669,132811,131535,238680,193387,199050,146286,139313,139751,137033,133847,130958,129831,235169,193616,198586,146508,140804,141358,142359,138639,140087,153921,237003,193016,198799,146318,140955,139582,137550,138209,135678,133911,238649,193400,199664,144806,139089,138662,138132,137941,133694,133389,228665,196101,197814,143525,136804,136964,138618,147920,0,0,234777,193893,197886,143114,136816,135514,136865,139181,132556,132225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,102906,88498,88092,88296,88870,87637,87925,87911,87828,88099,105848,88761,88569,92308,0,0,0,0,0,0,97107,88327,87721,87182,87252,87469,87829,87467,86959,87425,95532,87716,87325,86944,87018,87009,87055,87095,86841,86847,98280,88376,88164,87653,87706,87596,87487,87728,87363,87417,99626,88940,88308,88095,88011,87627,87851,87899,87593,87737,94447,87377,86838,86578,87430,86795,86582,86710,86822,87020,98552,88658,88097,87784,87693,87260,87807,87536,87566,87377,97550,88060,88101,87276,87110,87681,87401,87535,87271,87064,95893,87802,87321,87063,86925,87131,86839,87125,86812,87077,100362,89112,88441,88124,88224,87788,87983,87761,87924,87602,96447,88302,87370,87244,87559,87453,87539,87231,87159,87119,101480,88704,88150,88169,88300,87750,88110,87773,87905,87842,104663,88478,88366,87849,88797,88678,88352,88988,88648,88016,99983,89182,88372,88132,87861,87941,87741,87928,87837,87670,105440,88665,88505,88008,88342,88404,88423,88731,89003,88156,106381,89780,88603,90637,88784,88337,88318,88251,88227,88334,103960,88972,88035,88066,88790,88457,88472,88876,88102,88222,107138,90450,89133,90451,93242,89516,89716,89391,0,0,107047,91290,89534,90842,90954,89196,89116,89966,89962,90641,103063,88722,88311,88060,88736,88299,88337,88127,87930,87951,101673,88764,88263,88408,88202,88053,87970,87938,87878,87875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,87421,77216,75759,75738,74750,74720,74439,74116,74358,74827,90448,78677,76935,76038,75734,75265,74744,75113,75155,74782,84733,76579,75257,74855,74317,74242,74076,73970,73886,73892,85893,76809,76179,75217,74613,74437,74214,74370,74850,74431,86347,76804,76090,75579,74756,74362,74168,74292,74717,74676,88105,78105,76695,76051,75338,75404,75191,75120,74814,74721,88659,78086,76823,76115,75548,75677,74886,74642,74798,74727,100576,77311,76510,75645,75370,75229,75232,75436,76232,75711,91574,0,0,0,0,0,0,0,0,0,86997,76986,76107,75679,74789,74381,74376,73972,74525,74749,87764,77906,76412,75532,75348,74953,74852,74192,74098,74052,89443,78043,76896,75910,75724,75721,75230,74934,74667,74482,82961,75656,75164,74524,74290,74179,73846,73657,73445,73593,90981,78790,76664,76329,75839,75402,75696,75180,74812,74970,89791,78192,76925,76001,75580,75648,75392,75201,74982,74921,90216,78641,76965,76203,75616,75783,75940,74915,74805,74865,92574,78632,77270,76502,75829,75940,75932,76629,77955,78325,92972,78855,77321,76346,76008,75746,75969,76314,75966,75162,91553,78889,76798,76330,75694,75336,75475,75185,75088,75026,83884,75748,75604,74808,74531,74274,74018,73846,73817,74109,85025,76652,75243,74962,74808,74697,74825,74934,74730,74654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,93320,83063,82830,82563,82807,82512,82648,82661,82486,82267,94050,83254,82916,82634,82427,82415,82681,82473,82610,82610,90217,81895,81749,81426,80989,80874,81046,81197,81098,80659,96476,84722,82525,82406,82678,82750,81877,83638,81822,82154,94829,89314,0,0,0,0,0,0,0,0,95470,84609,82379,82412,82120,82426,83004,84824,83415,82028,91681,82903,82351,82080,81582,81814,81992,81935,81869,82333,97260,84715,82229,82280,82657,82712,81996,82842,80913,82521,86895,81990,81406,81022,80652,80437,80245,80319,80048,80078,88214,82374,81743,81006,80922,80977,80804,81304,81100,80878,95167,84414,81873,82475,82530,82457,82664,82493,82536,84810,98700,84812,82679,82371,82099,82546,82799,82700,83033,82429,94390,83332,83018,82534,82470,82352,82624,82509,82963,82556,99911,84840,83240,83086,83166,83318,82977,83212,83170,82531,99746,86301,83685,83232,83147,83522,83620,83339,83499,83346,99003,85182,83364,83092,83127,83072,83179,83370,82779,82719,180630,0,0,0,0,0,0,0,0,0,96826,0,0,0,0,0,0,0,0,0,91043,82941,82373,81823,81881,81843,81834,82034,82048,82224,92755,83124,82988,82594,82542,82780,82620,82452,82543,82260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,112908,105023,103783,104691,104443,104028,103941,102447,102823,103310,116096,104146,105646,104036,103534,106086,105721,103928,103520,103994,106854,104966,103734,105501,104418,103897,101182,100966,100708,100825,108499,105184,102963,105916,104302,103962,102603,101623,101102,101170,107283,105404,103129,105846,104279,103972,101718,101186,100487,101226,108186,104127,102356,100997,100891,100698,100616,101431,101212,101084,109502,105621,102681,105305,104227,103911,102585,102042,101132,101169,108930,105365,103032,106165,104367,103835,102772,102034,101416,101523,107680,105560,102941,105873,104313,103988,101884,101244,100780,101064,110423,105412,103198,105649,104364,103719,103410,102166,101978,102749,113447,105088,103916,104715,104564,104462,106242,103367,103023,103359,111211,105279,103430,105672,104248,103637,103373,102956,103748,102987,114115,104889,103848,104642,104523,104317,104483,102906,101764,102514,116434,104262,105783,103931,103468,104294,105537,103929,104286,103440,109854,105539,102975,105843,104355,103792,102888,102160,101892,101836,117107,104477,105117,105202,104330,104565,105068,104742,104843,104655,117294,104911,104977,105196,104435,104703,105217,104723,104845,104770,117828,105681,104757,105006,104403,104532,105139,104919,0,0,114891,104896,104560,104058,104614,104574,105277,103990,104581,103418,112359,105089,103883,104753,104252,103940,0,0,0,0,111939,105134,104089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
