copy_id,driver1_coef,driver2_coef,driver3_coef,driver4_coef,driver5_coef,driver6_coef,driver7_coef,driver8_coef,driver9_coef,driver10_coef,driver11_coef,driver12_coef,driver13_coef,driver14_coef,driver15_coef,driver16_coef,driver17_coef,driver18_coef,driver19_coef,driver20_coef,driver21_coef,driver22_coef,driver23_coef,driver24_coef,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
916_1,17.71874755287847,4.092726599204289,17.71874755287847,5.949614274396139,13.030428965422828,17.71874755287847,6.919267466526158,14.621737993851193,13.474896589100226,7.947053211109463,8.990510738773082,8.09732420788157,17.71874755287847,7.03611999653878,6.863627615159878,11.730605777899466,17.71874755287847,17.71874755287847,17.71874755287847,12.59167377766935,17.71874755287847,7.391607172517768,11.285785297654304,10.579726257276144,25,2,25,15,12,25,7,16,8,3,5,13,25,1,6,10,25,25,25,9,25,4,11,14
916_2,17.71874755287847,14.621737993851193,17.71874755287847,11.285785297654304,13.030428965422828,17.71874755287847,7.03611999653878,6.863627615159878,17.71874755287847,7.391607172517768,7.947053211109463,17.71874755287847,5.949614274396139,11.730605777899466,8.09732420788157,17.71874755287847,13.474896589100226,12.59167377766935,17.71874755287847,17.71874755287847,4.092726599204289,10.579726257276144,6.919267466526158,8.990510738773082,25,16,25,11,12,25,1,6,25,4,3,25,15,10,13,25,8,9,25,25,2,14,7,5
917_0,12.59167377766935,17.666515415036685,6.919267466526158,14.621737993851193,17.666515415036685,11.285785297654304,13.474896589100226,7.947053211109463,6.863627615159878,17.666515415036685,8.09732420788157,5.949614274396139,17.666515415036685,7.03611999653878,13.030428965422828,4.092726599204289,7.391607172517768,17.666515415036685,17.666515415036685,10.579726257276144,11.730605777899466,8.990510738773082,8.795379550385844,13.138968841892735,17,25,14,15,25,2,18,6,11,25,9,12,25,3,10,4,7,25,25,1,5,13,16,8
917_1,17.666515415036685,4.092726599204289,17.666515415036685,8.09732420788157,14.621737993851193,13.030428965422828,6.919267466526158,8.990510738773082,10.579726257276144,7.947053211109463,13.474896589100226,13.138968841892735,11.285785297654304,7.03611999653878,6.863627615159878,5.949614274396139,17.666515415036685,17.666515415036685,17.666515415036685,8.795379550385844,17.666515415036685,12.59167377766935,7.391607172517768,11.730605777899466,25,4,25,9,15,10,14,13,1,6,18,8,2,3,11,12,25,25,25,16,25,17,7,5
917_2,17.666515415036685,8.990510738773082,11.285785297654304,7.391607172517768,14.621737993851193,13.030428965422828,7.03611999653878,6.863627615159878,17.666515415036685,12.59167377766935,7.947053211109463,17.666515415036685,8.09732420788157,5.949614274396139,13.138968841892735,17.666515415036685,10.579726257276144,8.795379550385844,17.666515415036685,17.666515415036685,4.092726599204289,11.730605777899466,6.919267466526158,13.474896589100226,25,13,2,7,15,10,3,11,25,17,6,25,9,12,8,25,1,16,25,25,4,5,14,18
918_0,8.990510738773082,11.285785297654304,6.919267466526158,12.59167377766935,20.101971892948903,13.030428965422828,10.579726257276144,7.947053211109463,6.863627615159878,16.78516937003662,8.09732420788157,5.949614274396139,20.101971892948903,7.03611999653878,7.391607172517768,4.092726599204289,14.621737993851193,20.101971892948903,20.101971892948903,11.524514856510583,11.730605777899466,8.795379550385844,13.474896589100226,13.138968841892735,8,13,15,7,25,9,5,3,12,16,11,10,25,2,4,1,17,25,25,14,20,6,18,19
918_1,20.101971892948903,4.092726599204289,20.101971892948903,8.09732420788157,12.59167377766935,7.391607172517768,6.919267466526158,8.795379550385844,11.524514856510583,7.947053211109463,10.579726257276144,13.138968841892735,13.030428965422828,7.03611999653878,6.863627615159878,5.949614274396139,20.101971892948903,16.78516937003662,11.285785297654304,13.474896589100226,20.101971892948903,8.990510738773082,14.621737993851193,11.730605777899466,25,1,25,11,7,4,15,6,14,3,5,19,9,2,12,10,25,16,13,18,25,8,17,20
918_2,20.101971892948903,8.795379550385844,13.030428965422828,14.621737993851193,12.59167377766935,7.391607172517768,7.03611999653878,6.863627615159878,20.101971892948903,8.990510738773082,7.947053211109463,20.101971892948903,8.09732420788157,5.949614274396139,13.138968841892735,11.285785297654304,11.524514856510583,13.474896589100226,20.101971892948903,16.78516937003662,4.092726599204289,11.730605777899466,6.919267466526158,10.579726257276144,25,6,9,17,7,4,2,12,25,8,3,25,11,10,19,13,14,18,25,16,1,20,15,5
91_0,4.920113830120085,16.582442821463747,12.272513982860428,11.912453990622186,19.905468902500328,15.362302643031214,7.765323463546142,7.947053211109463,6.919267466526158,14.220378281350827,10.170539344853951,7.291152062868304,19.905468902500328,6.863627615159878,9.444847910469132,9.060547849756858,10.58627787238128,19.905468902500328,19.905468902500328,8.928318462054811,8.09732420788157,4.405582358083191,6.954864024385346,6.540364180667332,1,19,10,15,25,18,4,14,3,17,5,20,25,13,9,8,12,25,25,16,2,7,6,11
91_1,19.905468902500328,9.060547849756858,19.905468902500328,10.170539344853951,11.912453990622186,9.444847910469132,12.272513982860428,4.405582358083191,8.928318462054811,7.947053211109463,7.765323463546142,6.540364180667332,15.362302643031214,6.863627615159878,6.919267466526158,7.291152062868304,19.905468902500328,14.220378281350827,16.582442821463747,6.954864024385346,19.905468902500328,4.920113830120085,10.58627787238128,8.09732420788157,25,8,25,5,15,9,10,7,16,14,4,11,18,13,3,20,25,17,19,6,25,1,12,2
91_2,19.905468902500328,4.405582358083191,15.362302643031214,10.58627787238128,11.912453990622186,9.444847910469132,6.863627615159878,6.919267466526158,19.905468902500328,4.920113830120085,7.947053211109463,19.905468902500328,10.170539344853951,7.291152062868304,6.540364180667332,16.582442821463747,8.928318462054811,6.954864024385346,19.905468902500328,14.220378281350827,9.060547849756858,8.09732420788157,12.272513982860428,7.765323463546142,25,7,18,12,15,9,13,3,25,1,14,25,5,20,11,19,16,6,25,17,8,2,10,4
926_0,17.70261798049978,17.70261798049978,7.947053211109463,17.70261798049978,17.70261798049978,17.70261798049978,4.443479686368393,8.09732420788157,6.919267466526158,17.70261798049978,10.579726257276144,8.795379550385844,17.70261798049978,7.03611999653878,17.70261798049978,4.092726599204289,17.70261798049978,17.70261798049978,17.70261798049978,14.583306589348194,8.990510738773082,8.374030007845443,13.759188077564833,5.949614274396139,25,25,3,25,25,25,9,12,7,25,10,13,25,2,25,1,25,25,25,11,6,8,5,4
926_2,17.70261798049978,8.374030007845443,17.70261798049978,17.70261798049978,17.70261798049978,17.70261798049978,7.03611999653878,6.919267466526158,17.70261798049978,17.70261798049978,8.09732420788157,17.70261798049978,10.579726257276144,8.795379550385844,5.949614274396139,17.70261798049978,14.583306589348194,13.759188077564833,17.70261798049978,17.70261798049978,4.092726599204289,8.990510738773082,7.947053211109463,4.443479686368393,25,8,25,25,25,25,2,7,25,25,12,25,10,13,4,25,11,5,25,25,1,6,3,9
927_0,11.285785297654304,19.435878236230234,6.919267466526158,4.443479686368393,19.435878236230234,16.171748365729037,8.795379550385844,7.947053211109463,6.863627615159878,19.435878236230234,5.949614274396139,11.730605777899466,19.435878236230234,7.03611999653878,8.374030007845443,4.092726599204289,13.759188077564833,19.435878236230234,19.435878236230234,13.474896589100226,10.579726257276144,7.391607172517768,8.990510738773082,8.09732420788157,11,25,14,9,25,17,12,8,13,25,1,4,25,7,5,2,16,25,25,18,3,10,6,15
927_1,19.435878236230234,4.092726599204289,19.435878236230234,5.949614274396139,4.443479686368393,8.374030007845443,6.919267466526158,7.391607172517768,13.474896589100226,7.947053211109463,8.795379550385844,8.09732420788157,16.171748365729037,7.03611999653878,6.863627615159878,11.730605777899466,19.435878236230234,19.435878236230234,19.435878236230234,8.990510738773082,19.435878236230234,11.285785297654304,13.759188077564833,10.579726257276144,25,2,25,1,9,5,14,10,18,8,12,15,17,7,13,4,25,25,25,6,25,11,16,3
927_2,19.435878236230234,7.391607172517768,16.171748365729037,13.759188077564833,4.443479686368393,8.374030007845443,7.03611999653878,6.863627615159878,19.435878236230234,11.285785297654304,7.947053211109463,19.435878236230234,5.949614274396139,11.730605777899466,8.09732420788157,19.435878236230234,13.474896589100226,8.990510738773082,19.435878236230234,19.435878236230234,4.092726599204289,10.579726257276144,6.919267466526158,8.795379550385844,25,10,17,16,9,5,7,13,25,11,8,25,1,4,15,25,18,6,25,25,2,3,14,12
928_0,14.583306589348194,16.171748365729037,6.919267466526158,16.78516937003662,20.609217626963453,8.374030007845443,8.990510738773082,7.947053211109463,6.863627615159878,20.609217626963453,5.949614274396139,11.730605777899466,20.609217626963453,7.03611999653878,13.759188077564833,4.092726599204289,4.443479686368393,20.609217626963453,20.609217626963453,8.795379550385844,13.474896589100226,11.285785297654304,7.391607172517768,8.09732420788157,10,19,4,18,25,17,13,5,15,25,3,7,25,2,11,1,9,25,25,12,8,14,6,16
928_1,20.609217626963453,4.092726599204289,20.609217626963453,5.949614274396139,16.78516937003662,13.759188077564833,6.919267466526158,11.285785297654304,8.795379550385844,7.947053211109463,8.990510738773082,8.09732420788157,8.374030007845443,7.03611999653878,6.863627615159878,11.730605777899466,20.609217626963453,20.609217626963453,16.171748365729037,7.391607172517768,20.609217626963453,14.583306589348194,4.443479686368393,13.474896589100226,25,1,25,3,18,11,4,14,12,5,13,16,17,2,15,7,25,25,19,6,25,10,9,8
928_2,20.609217626963453,11.285785297654304,8.374030007845443,4.443479686368393,16.78516937003662,13.759188077564833,7.03611999653878,6.863627615159878,20.609217626963453,14.583306589348194,7.947053211109463,20.609217626963453,5.949614274396139,11.730605777899466,8.09732420788157,16.171748365729037,8.795379550385844,7.391607172517768,20.609217626963453,20.609217626963453,4.092726599204289,13.474896589100226,6.919267466526158,8.990510738773082,25,14,17,9,18,11,2,15,25,10,5,25,3,7,16,19,12,6,25,25,1,8,4,13
929_0,14.583306589348194,16.171748365729037,6.919267466526158,16.78516937003662,20.596858647293047,8.374030007845443,8.990510738773082,7.947053211109463,6.863627615159878,20.596858647293047,11.730605777899466,10.579726257276144,20.596858647293047,7.03611999653878,13.759188077564833,4.092726599204289,4.443479686368393,20.596858647293047,20.596858647293047,8.795379550385844,13.474896589100226,11.285785297654304,7.391607172517768,5.949614274396139,8,18,4,17,25,11,6,15,12,25,7,9,25,2,14,1,19,25,25,10,16,13,5,3
929_1,20.596858647293047,4.092726599204289,20.596858647293047,11.730605777899466,16.78516937003662,13.759188077564833,6.919267466526158,11.285785297654304,8.795379550385844,7.947053211109463,8.990510738773082,5.949614274396139,8.374030007845443,7.03611999653878,6.863627615159878,10.579726257276144,20.596858647293047,20.596858647293047,16.171748365729037,7.391607172517768,20.596858647293047,14.583306589348194,4.443479686368393,13.474896589100226,25,1,25,7,17,14,4,13,10,15,6,3,11,2,12,9,25,25,18,5,25,8,19,16
929_2,20.596858647293047,11.285785297654304,8.374030007845443,4.443479686368393,16.78516937003662,13.759188077564833,7.03611999653878,6.863627615159878,20.596858647293047,14.583306589348194,7.947053211109463,20.596858647293047,11.730605777899466,10.579726257276144,5.949614274396139,16.171748365729037,8.795379550385844,7.391607172517768,20.596858647293047,20.596858647293047,4.092726599204289,13.474896589100226,6.919267466526158,8.990510738773082,25,13,11,19,17,14,2,12,25,8,15,25,7,9,3,18,10,5,25,25,1,16,4,6
92_0,11.912453990622186,14.220378281350827,7.947053211109463,10.58627787238128,19.94712636987242,16.582442821463747,6.954864024385346,6.540364180667332,12.272513982860428,19.94712636987242,7.291152062868304,8.09732420788157,19.94712636987242,6.863627615159878,15.362302643031214,9.060547849756858,9.444847910469132,19.94712636987242,19.94712636987242,7.765323463546142,8.928318462054811,4.920113830120085,4.405582358083191,10.170539344853951,8,18,15,14,25,19,17,12,3,25,13,5,25,16,10,9,11,25,25,1,7,2,6,4
92_1,19.94712636987242,9.060547849756858,19.94712636987242,7.291152062868304,10.58627787238128,15.362302643031214,7.947053211109463,4.920113830120085,7.765323463546142,6.540364180667332,6.954864024385346,10.170539344853951,16.582442821463747,6.863627615159878,12.272513982860428,8.09732420788157,19.94712636987242,19.94712636987242,14.220378281350827,4.405582358083191,19.94712636987242,11.912453990622186,9.444847910469132,8.928318462054811,25,9,25,13,14,10,15,2,1,12,17,4,19,16,3,5,25,25,18,6,25,8,11,7
930_1,20.51346622944448,4.092726599204289,20.51346622944448,5.949614274396139,14.583306589348194,4.443479686368393,6.919267466526158,7.391607172517768,13.474896589100226,7.947053211109463,8.795379550385844,8.09732420788157,13.759188077564833,7.03611999653878,6.863627615159878,11.730605777899466,20.51346622944448,16.171748365729037,8.374030007845443,8.990510738773082,20.51346622944448,11.285785297654304,16.78516937003662,10.579726257276144,25,3,25,2,15,8,5,4,7,6,16,17,14,1,12,10,25,19,11,9,25,13,20,18
930_2,20.51346622944448,7.391607172517768,13.759188077564833,16.78516937003662,14.583306589348194,4.443479686368393,7.03611999653878,6.863627615159878,20.51346622944448,11.285785297654304,7.947053211109463,20.51346622944448,5.949614274396139,11.730605777899466,8.09732420788157,8.374030007845443,13.474896589100226,8.990510738773082,20.51346622944448,16.171748365729037,4.092726599204289,10.579726257276144,6.919267466526158,8.795379550385844,25,4,14,20,15,8,1,12,25,13,6,25,2,10,17,11,7,9,25,19,3,18,5,16
931_0,14.583306589348194,16.171748365729037,6.919267466526158,16.78516937003662,20.503090762661902,8.374030007845443,8.990510738773082,7.947053211109463,6.863627615159878,20.503090762661902,5.949614274396139,11.730605777899466,20.503090762661902,7.03611999653878,13.759188077564833,4.092726599204289,4.443479686368393,20.503090762661902,20.503090762661902,8.795379550385844,10.579726257276144,11.285785297654304,7.391607172517768,8.09732420788157,14,17,6,16,25,15,5,19,10,25,3,12,25,2,11,1,8,25,25,7,18,4,13,9
931_2,20.503090762661902,11.285785297654304,8.374030007845443,4.443479686368393,16.78516937003662,13.759188077564833,7.03611999653878,6.863627615159878,20.503090762661902,14.583306589348194,7.947053211109463,20.503090762661902,5.949614274396139,11.730605777899466,8.09732420788157,16.171748365729037,8.795379550385844,7.391607172517768,20.503090762661902,20.503090762661902,4.092726599204289,10.579726257276144,6.919267466526158,8.990510738773082,25,4,15,8,16,11,2,10,25,14,19,25,3,12,9,17,7,13,25,25,1,18,6,5
932_0,11.285785297654304,8.374030007845443,6.919267466526158,14.583306589348194,20.51346622944448,13.759188077564833,8.795379550385844,7.947053211109463,6.863627615159878,16.171748365729037,5.949614274396139,11.730605777899466,20.51346622944448,7.03611999653878,4.443479686368393,4.092726599204289,16.78516937003662,20.51346622944448,20.51346622944448,13.474896589100226,10.579726257276144,7.391607172517768,8.990510738773082,8.09732420788157,8,13,3,12,25,15,9,11,14,20,17,5,25,2,16,1,19,25,25,7,6,4,10,18
932_1,20.51346622944448,4.092726599204289,20.51346622944448,5.949614274396139,14.583306589348194,4.443479686368393,6.919267466526158,7.391607172517768,13.474896589100226,7.947053211109463,8.795379550385844,8.09732420788157,13.759188077564833,7.03611999653878,6.863627615159878,11.730605777899466,20.51346622944448,16.171748365729037,8.374030007845443,8.990510738773082,20.51346622944448,11.285785297654304,16.78516937003662,10.579726257276144,25,1,25,17,12,16,3,4,7,11,9,18,15,2,14,5,25,20,13,10,25,8,19,6
933_2,19.782496826516443,4.443479686368393,19.782496826516443,16.171748365729037,8.374030007845443,19.782496826516443,7.03611999653878,7.947053211109463,19.782496826516443,13.759188077564833,11.730605777899466,19.782496826516443,13.474896589100226,8.795379550385844,10.579726257276144,19.782496826516443,7.391607172517768,14.583306589348194,19.782496826516443,19.782496826516443,4.092726599204289,8.990510738773082,5.949614274396139,11.285785297654304,25,6,25,16,9,25,1,4,25,8,11,25,12,10,5,25,7,15,25,25,2,13,3,14
934_0,8.374030007845443,20.547300645747967,6.919267466526158,16.171748365729037,20.547300645747967,20.547300645747967,11.285785297654304,7.947053211109463,6.863627615159878,20.547300645747967,10.579726257276144,8.795379550385844,20.547300645747967,7.03611999653878,20.547300645747967,4.092726599204289,20.547300645747967,20.547300645747967,20.547300645747967,7.391607172517768,8.990510738773082,16.78516937003662,14.583306589348194,5.949614274396139,10,25,6,15,25,25,7,1,13,25,5,9,25,4,25,3,25,25,25,2,11,14,12,8
934_1,20.547300645747967,4.092726599204289,20.547300645747967,10.579726257276144,16.171748365729037,20.547300645747967,6.919267466526158,16.78516937003662,7.391607172517768,7.947053211109463,11.285785297654304,5.949614274396139,20.547300645747967,7.03611999653878,6.863627615159878,8.795379550385844,20.547300645747967,20.547300645747967,20.547300645747967,14.583306589348194,20.547300645747967,8.374030007845443,20.547300645747967,8.990510738773082,25,3,25,5,15,25,6,14,2,1,7,8,25,4,13,9,25,25,25,12,25,10,25,11
936_0,11.285785297654304,8.374030007845443,6.919267466526158,14.583306589348194,20.51346622944448,13.759188077564833,8.795379550385844,7.947053211109463,6.863627615159878,16.171748365729037,5.949614274396139,11.730605777899466,20.51346622944448,7.03611999653878,4.443479686368393,4.092726599204289,16.78516937003662,20.51346622944448,20.51346622944448,13.474896589100226,10.579726257276144,7.391607172517768,8.990510738773082,8.09732420788157,7,11,2,16,25,18,8,10,13,20,1,15,25,3,12,9,19,25,25,17,6,4,5,14
936_2,20.51346622944448,7.391607172517768,13.759188077564833,16.78516937003662,14.583306589348194,4.443479686368393,7.03611999653878,6.863627615159878,20.51346622944448,11.285785297654304,7.947053211109463,20.51346622944448,5.949614274396139,11.730605777899466,8.09732420788157,8.374030007845443,13.474896589100226,8.990510738773082,20.51346622944448,16.171748365729037,4.092726599204289,10.579726257276144,6.919267466526158,8.795379550385844,25,4,18,19,16,12,3,13,25,7,10,25,1,15,14,11,17,5,25,20,9,6,2,8
937_2,20.600744729506626,14.583306589348194,16.171748365729037,13.759188077564833,4.443479686368393,8.374030007845443,7.03611999653878,6.863627615159878,20.600744729506626,16.78516937003662,7.947053211109463,20.600744729506626,5.949614274396139,11.730605777899466,8.09732420788157,20.600744729506626,8.990510738773082,11.285785297654304,20.600744729506626,20.600744729506626,4.092726599204289,8.795379550385844,6.919267466526158,7.391607172517768,25,13,16,12,11,18,2,15,25,17,10,25,3,7,14,25,5,9,25,25,1,6,4,8
938_0,16.78516937003662,20.568919627458566,6.919267466526158,4.443479686368393,20.568919627458566,16.171748365729037,7.391607172517768,7.947053211109463,6.863627615159878,20.568919627458566,5.949614274396139,10.579726257276144,20.568919627458566,7.03611999653878,8.374030007845443,4.092726599204289,13.759188077564833,20.568919627458566,20.568919627458566,8.990510738773082,8.795379550385844,14.583306589348194,11.285785297654304,8.09732420788157,16,25,9,15,25,18,4,3,14,25,2,7,25,5,12,1,17,25,25,10,6,8,11,13
938_1,20.568919627458566,4.092726599204289,20.568919627458566,5.949614274396139,4.443479686368393,8.374030007845443,6.919267466526158,14.583306589348194,8.990510738773082,7.947053211109463,7.391607172517768,8.09732420788157,16.171748365729037,7.03611999653878,6.863627615159878,10.579726257276144,20.568919627458566,20.568919627458566,20.568919627458566,11.285785297654304,20.568919627458566,16.78516937003662,13.759188077564833,8.795379550385844,25,1,25,2,15,12,9,8,10,3,4,13,18,5,14,7,25,25,25,11,25,16,17,6
938_2,20.568919627458566,14.583306589348194,16.171748365729037,13.759188077564833,4.443479686368393,8.374030007845443,7.03611999653878,6.863627615159878,20.568919627458566,16.78516937003662,7.947053211109463,20.568919627458566,5.949614274396139,10.579726257276144,8.09732420788157,20.568919627458566,8.990510738773082,11.285785297654304,20.568919627458566,20.568919627458566,4.092726599204289,8.795379550385844,6.919267466526158,7.391607172517768,25,8,18,17,15,12,5,14,25,16,3,25,2,7,13,25,10,11,25,25,1,6,9,4
939_0,11.285785297654304,8.374030007845443,6.919267466526158,14.583306589348194,20.49796176828596,13.759188077564833,8.795379550385844,7.947053211109463,6.863627615159878,16.001220360971775,5.949614274396139,11.730605777899466,20.49796176828596,7.03611999653878,4.443479686368393,4.092726599204289,16.78516937003662,20.49796176828596,20.49796176828596,13.474896589100226,10.579726257276144,7.391607172517768,8.990510738773082,8.09732420788157,4,14,3,15,25,11,10,8,12,18,1,17,25,6,20,5,19,25,25,16,9,7,2,13
939_1,20.49796176828596,4.092726599204289,20.49796176828596,5.949614274396139,14.583306589348194,4.443479686368393,6.919267466526158,7.391607172517768,13.474896589100226,7.947053211109463,8.795379550385844,8.09732420788157,13.759188077564833,7.03611999653878,6.863627615159878,11.730605777899466,20.49796176828596,16.001220360971775,8.374030007845443,8.990510738773082,20.49796176828596,11.285785297654304,16.78516937003662,10.579726257276144,25,5,25,1,15,20,3,7,16,8,10,13,11,6,12,17,25,18,14,2,25,4,19,9
93_0,4.920113830120085,14.220378281350827,12.272513982860428,11.912453990622186,19.66715525836848,16.582442821463747,7.765323463546142,7.947053211109463,6.919267466526158,19.66715525836848,10.170539344853951,7.291152062868304,19.66715525836848,6.863627615159878,9.444847910469132,9.060547849756858,10.58627787238128,19.66715525836848,19.66715525836848,8.928318462054811,8.09732420788157,4.405582358083191,6.954864024385346,6.540364180667332,7,17,2,18,25,16,4,13,10,25,3,12,25,5,15,11,14,25,25,9,6,1,8,19
93_2,19.66715525836848,4.405582358083191,16.582442821463747,10.58627787238128,11.912453990622186,9.444847910469132,6.863627615159878,6.919267466526158,19.66715525836848,4.920113830120085,7.947053211109463,19.66715525836848,10.170539344853951,7.291152062868304,6.540364180667332,14.220378281350827,8.928318462054811,6.954864024385346,19.66715525836848,19.66715525836848,9.060547849756858,8.09732420788157,12.272513982860428,7.765323463546142,25,1,16,14,18,15,5,10,25,7,13,25,3,12,19,17,9,8,25,25,11,6,2,4
940_0,11.285785297654304,8.374030007845443,6.919267466526158,14.583306589348194,20.49796176828596,13.759188077564833,8.795379550385844,7.947053211109463,6.863627615159878,16.001220360971775,5.949614274396139,11.730605777899466,20.49796176828596,7.03611999653878,4.443479686368393,4.092726599204289,16.78516937003662,20.49796176828596,20.49796176828596,13.474896589100226,10.579726257276144,7.391607172517768,8.990510738773082,8.09732420788157,15,9,5,10,25,11,13,20,14,18,2,6,25,4,17,1,16,25,25,7,8,3,19,12
940_2,20.49796176828596,7.391607172517768,13.759188077564833,16.78516937003662,14.583306589348194,4.443479686368393,7.03611999653878,6.863627615159878,20.49796176828596,11.285785297654304,7.947053211109463,20.49796176828596,5.949614274396139,11.730605777899466,8.09732420788157,8.374030007845443,13.474896589100226,8.990510738773082,20.49796176828596,16.001220360971775,4.092726599204289,10.579726257276144,6.919267466526158,8.795379550385844,25,3,11,16,10,17,4,14,25,15,20,25,2,6,12,9,7,19,25,18,1,8,5,13
941_0,4.443479686368393,20.589373331006207,7.947053211109463,13.759188077564833,20.589373331006207,20.589373331006207,7.391607172517768,8.09732420788157,6.919267466526158,20.589373331006207,11.730605777899466,13.474896589100226,20.589373331006207,6.863627615159878,16.171748365729037,4.092726599204289,8.374030007845443,20.589373331006207,20.589373331006207,8.990510738773082,8.795379550385844,16.78516937003662,11.285785297654304,5.949614274396139,15,25,9,8,25,25,2,11,3,25,13,10,25,14,16,1,12,25,25,7,5,17,6,4
942_0,14.583306589348194,19.470700248185544,6.919267466526158,4.443479686368393,19.470700248185544,16.001220360971775,8.795379550385844,7.947053211109463,6.863627615159878,19.470700248185544,5.949614274396139,11.730605777899466,19.470700248185544,7.03611999653878,8.374030007845443,4.092726599204289,13.759188077564833,19.470700248185544,19.470700248185544,13.474896589100226,10.579726257276144,11.285785297654304,8.990510738773082,8.09732420788157,11,25,8,7,25,16,5,13,15,25,6,18,25,2,9,1,17,25,25,14,10,3,4,12
943_0,14.583306589348194,16.001220360971775,7.947053211109463,16.78516937003662,20.539497837386264,8.374030007845443,8.990510738773082,8.09732420788157,6.919267466526158,20.539497837386264,11.730605777899466,10.579726257276144,20.539497837386264,7.03611999653878,13.759188077564833,4.092726599204289,4.443479686368393,20.539497837386264,20.539497837386264,8.795379550385844,13.474896589100226,11.285785297654304,7.391607172517768,5.949614274396139,14,17,15,18,25,7,4,12,8,25,9,16,25,1,11,2,5,25,25,6,10,3,13,19
943_1,20.539497837386264,4.092726599204289,20.539497837386264,11.730605777899466,16.78516937003662,13.759188077564833,7.947053211109463,11.285785297654304,8.795379550385844,8.09732420788157,8.990510738773082,5.949614274396139,8.374030007845443,7.03611999653878,6.919267466526158,10.579726257276144,20.539497837386264,20.539497837386264,16.001220360971775,7.391607172517768,20.539497837386264,14.583306589348194,4.443479686368393,13.474896589100226,25,2,25,9,18,11,15,3,6,12,4,19,7,1,8,16,25,25,17,13,25,14,5,10
943_2,20.539497837386264,11.285785297654304,8.374030007845443,4.443479686368393,16.78516937003662,13.759188077564833,7.03611999653878,6.919267466526158,20.539497837386264,14.583306589348194,8.09732420788157,20.539497837386264,11.730605777899466,10.579726257276144,5.949614274396139,16.001220360971775,8.795379550385844,7.391607172517768,20.539497837386264,20.539497837386264,4.092726599204289,13.474896589100226,7.947053211109463,8.990510738773082,25,3,7,5,18,11,1,8,25,14,12,25,9,16,19,17,6,13,25,25,2,10,15,4
944_0,11.285785297654304,16.001220360971775,6.919267466526158,14.583306589348194,20.587101538699496,13.759188077564833,8.795379550385844,7.947053211109463,6.863627615159878,20.587101538699496,5.949614274396139,11.730605777899466,20.587101538699496,7.03611999653878,4.443479686368393,4.092726599204289,16.78516937003662,20.587101538699496,20.587101538699496,13.474896589100226,10.579726257276144,7.391607172517768,8.990510738773082,8.09732420788157,6,18,4,15,25,10,9,8,13,25,3,11,25,1,7,2,19,25,25,14,16,5,17,12
944_1,20.587101538699496,4.092726599204289,20.587101538699496,5.949614274396139,14.583306589348194,4.443479686368393,6.919267466526158,7.391607172517768,13.474896589100226,7.947053211109463,8.795379550385844,8.09732420788157,13.759188077564833,7.03611999653878,6.863627615159878,11.730605777899466,20.587101538699496,20.587101538699496,16.001220360971775,8.990510738773082,20.587101538699496,11.285785297654304,16.78516937003662,10.579726257276144,25,2,25,3,15,7,4,5,14,8,9,12,10,1,13,11,25,25,18,17,25,6,19,16
944_2,20.587101538699496,7.391607172517768,13.759188077564833,16.78516937003662,14.583306589348194,4.443479686368393,7.03611999653878,6.863627615159878,20.587101538699496,11.285785297654304,7.947053211109463,20.587101538699496,5.949614274396139,11.730605777899466,8.09732420788157,16.001220360971775,13.474896589100226,8.990510738773082,20.587101538699496,20.587101538699496,4.092726599204289,10.579726257276144,6.919267466526158,8.795379550385844,25,5,10,19,15,7,1,13,25,6,8,25,3,11,12,18,14,17,25,25,2,16,4,9
945_0,14.583306589348194,16.171748365729037,6.919267466526158,16.78516937003662,20.503090762661902,8.374030007845443,8.990510738773082,7.947053211109463,6.863627615159878,20.503090762661902,5.949614274396139,11.730605777899466,20.503090762661902,7.03611999653878,13.759188077564833,4.092726599204289,4.443479686368393,20.503090762661902,20.503090762661902,8.795379550385844,10.579726257276144,11.285785297654304,7.391607172517768,8.09732420788157,7,17,3,16,25,12,8,10,19,25,4,5,25,1,15,2,13,25,25,6,9,11,18,14
945_1,20.503090762661902,4.092726599204289,20.503090762661902,5.949614274396139,16.78516937003662,13.759188077564833,6.919267466526158,11.285785297654304,8.795379550385844,7.947053211109463,8.990510738773082,8.09732420788157,8.374030007845443,7.03611999653878,6.863627615159878,11.730605777899466,20.503090762661902,20.503090762661902,16.171748365729037,7.391607172517768,20.503090762661902,14.583306589348194,4.443479686368393,10.579726257276144,25,2,25,4,16,15,3,11,6,10,8,14,12,1,19,5,25,25,17,18,25,7,13,9
