copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01,driver1_lap_02,driver2_lap_02,driver3_lap_02,driver4_lap_02,driver5_lap_02,driver6_lap_02,driver7_lap_02,driver8_lap_02,driver9_lap_02,driver10_lap_02,driver11_lap_02,driver12_lap_02,driver13_lap_02,driver14_lap_02,driver15_lap_02,driver16_lap_02,driver17_lap_02,driver18_lap_02,driver19_lap_02,driver20_lap_02,driver21_lap_02,driver22_lap_02,driver23_lap_02,driver24_lap_02,driver1_lap_03,driver2_lap_03,driver3_lap_03,driver4_lap_03,driver5_lap_03,driver6_lap_03,driver7_lap_03,driver8_lap_03,driver9_lap_03,driver10_lap_03,driver11_lap_03,driver12_lap_03,driver13_lap_03,driver14_lap_03,driver15_lap_03,driver16_lap_03,driver17_lap_03,driver18_lap_03,driver19_lap_03,driver20_lap_03,driver21_lap_03,driver22_lap_03,driver23_lap_03,driver24_lap_03,driver1_lap_04,driver2_lap_04,driver3_lap_04,driver4_lap_04,driver5_lap_04,driver6_lap_04,driver7_lap_04,driver8_lap_04,driver9_lap_04,driver10_lap_04,driver11_lap_04,driver12_lap_04,driver13_lap_04,driver14_lap_04,driver15_lap_04,driver16_lap_04,driver17_lap_04,driver18_lap_04,driver19_lap_04,driver20_lap_04,driver21_lap_04,driver22_lap_04,driver23_lap_04,driver24_lap_04,driver1_lap_05,driver2_lap_05,driver3_lap_05,driver4_lap_05,driver5_lap_05,driver6_lap_05,driver7_lap_05,driver8_lap_05,driver9_lap_05,driver10_lap_05,driver11_lap_05,driver12_lap_05,driver13_lap_05,driver14_lap_05,driver15_lap_05,driver16_lap_05,driver17_lap_05,driver18_lap_05,driver19_lap_05,driver20_lap_05,driver21_lap_05,driver22_lap_05,driver23_lap_05,driver24_lap_05,driver1_lap_06,driver2_lap_06,driver3_lap_06,driver4_lap_06,driver5_lap_06,driver6_lap_06,driver7_lap_06,driver8_lap_06,driver9_lap_06,driver10_lap_06,driver11_lap_06,driver12_lap_06,driver13_lap_06,driver14_lap_06,driver15_lap_06,driver16_lap_06,driver17_lap_06,driver18_lap_06,driver19_lap_06,driver20_lap_06,driver21_lap_06,driver22_lap_06,driver23_lap_06,driver24_lap_06,driver1_lap_07,driver2_lap_07,driver3_lap_07,driver4_lap_07,driver5_lap_07,driver6_lap_07,driver7_lap_07,driver8_lap_07,driver9_lap_07,driver10_lap_07,driver11_lap_07,driver12_lap_07,driver13_lap_07,driver14_lap_07,driver15_lap_07,driver16_lap_07,driver17_lap_07,driver18_lap_07,driver19_lap_07,driver20_lap_07,driver21_lap_07,driver22_lap_07,driver23_lap_07,driver24_lap_07,driver1_lap_08,driver2_lap_08,driver3_lap_08,driver4_lap_08,driver5_lap_08,driver6_lap_08,driver7_lap_08,driver8_lap_08,driver9_lap_08,driver10_lap_08,driver11_lap_08,driver12_lap_08,driver13_lap_08,driver14_lap_08,driver15_lap_08,driver16_lap_08,driver17_lap_08,driver18_lap_08,driver19_lap_08,driver20_lap_08,driver21_lap_08,driver22_lap_08,driver23_lap_08,driver24_lap_08,driver1_lap_09,driver2_lap_09,driver3_lap_09,driver4_lap_09,driver5_lap_09,driver6_lap_09,driver7_lap_09,driver8_lap_09,driver9_lap_09,driver10_lap_09,driver11_lap_09,driver12_lap_09,driver13_lap_09,driver14_lap_09,driver15_lap_09,driver16_lap_09,driver17_lap_09,driver18_lap_09,driver19_lap_09,driver20_lap_09,driver21_lap_09,driver22_lap_09,driver23_lap_09,driver24_lap_09,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
939_2,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,14,19,15,20,6,11,25,4,8,25,1,13,16,12,17,2,25,18,5,9,3,10,25,7,13,19,14,20,6,11,25,4,8,25,1,17,15,12,16,2,25,18,5,9,3,10,25,7,11,19,15,20,6,12,25,4,8,25,1,17,13,14,16,2,25,18,5,9,3,10
93_0,3,18,4,16,25,13,6,12,15,19,7,8,25,9,11,17,10,25,25,14,1,2,5,20,3,18,4,16,25,13,6,11,15,19,7,8,25,9,12,17,10,25,25,14,1,2,5,20,3,18,4,16,25,13,6,11,15,19,7,8,25,9,12,17,10,25,25,14,1,2,5,20,3,18,4,16,25,13,6,11,15,19,7,8,25,9,12,17,10,25,25,14,1,2,5,20,3,18,4,16,25,13,6,11,15,19,7,8,25,9,12,17,10,25,25,14,1,2,5,20,3,18,4,16,25,13,6,11,15,19,7,8,25,9,12,17,10,25,25,14,1,2,5,20,3,17,4,15,25,25,6,11,14,18,7,8,25,9,12,16,10,25,25,13,1,2,5,19,3,17,4,13,25,25,6,15,12,18,7,9,25,8,10,14,16,25,25,11,1,2,5,19,9,17,3,12,25,25,5,15,11,18,6,14,25,7,8,13,16,25,25,10,2,1,4,19,7,16,2,18,25,25,4,13,10,17,3,12,25,5,15,11,14,25,25,9,6,1,8,19
93_2,25,2,13,10,16,11,9,15,25,3,12,25,7,8,20,18,14,5,25,19,17,1,4,6,25,2,13,10,16,12,9,15,25,3,11,25,7,8,20,18,14,5,25,19,17,1,4,6,25,2,13,10,16,12,9,15,25,3,11,25,7,8,20,18,14,5,25,19,17,1,4,6,25,2,13,10,16,12,9,15,25,3,11,25,7,8,20,18,14,5,25,19,17,1,4,6,25,2,13,10,16,12,9,15,25,3,11,25,7,8,20,18,14,5,25,19,17,1,4,6,25,2,13,10,16,12,9,15,25,3,11,25,7,8,20,18,14,5,25,19,17,1,4,6,25,2,25,10,15,12,9,14,25,3,11,25,7,8,19,17,13,5,25,18,16,1,4,6,25,2,25,16,13,10,8,12,25,3,15,25,7,9,19,17,11,5,25,18,14,1,4,6,25,1,25,16,12,8,7,11,25,9,15,25,6,14,19,17,10,4,25,18,13,2,3,5,25,1,25,14,18,15,5,10,25,7,13,25,3,12,19,16,9,8,25,17,11,6,2,4
940_0,16,10,5,11,25,13,18,20,9,17,2,6,25,4,14,1,15,25,25,7,8,3,19,12,15,10,5,11,25,13,18,20,9,17,2,6,25,4,14,1,16,25,25,7,8,3,19,12,15,10,5,11,25,13,18,20,9,17,2,6,25,4,14,1,16,25,25,7,8,3,19,12,15,10,5,11,25,12,18,20,9,17,2,6,25,4,13,1,16,25,25,7,8,3,19,14,15,9,5,11,25,12,18,20,10,17,2,6,25,4,13,1,16,25,25,7,8,3,19,14,15,9,5,10,25,12,18,20,11,17,2,6,25,4,13,1,16,25,25,7,8,3,19,14,15,9,5,10,25,12,17,20,11,18,2,6,25,4,13,1,16,25,25,7,8,3,19,14,15,9,5,10,25,12,16,20,11,18,2,6,25,4,13,1,17,25,25,7,8,3,19,14,18,9,5,10,25,12,15,20,11,17,2,6,25,4,14,1,16,25,25,7,8,3,19,13,15,9,5,10,25,11,13,20,14,18,2,6,25,4,17,1,16,25,25,7,8,3,19,12
940_1,25,1,25,2,11,14,5,3,7,20,18,12,13,4,9,6,25,17,10,19,25,16,15,8,25,1,25,2,11,14,5,3,7,20,18,12,13,4,9,6,25,17,10,19,25,15,16,8,25,1,25,2,11,14,5,3,7,20,18,12,13,4,9,6,25,17,10,19,25,15,16,8,25,1,25,2,11,13,5,3,7,20,18,14,12,4,9,6,25,17,10,19,25,15,16,8,25,1,25,2,11,13,5,3,7,20,18,14,12,4,10,6,25,17,9,19,25,15,16,8,25,1,25,2,10,13,5,3,7,20,18,14,12,4,11,6,25,17,9,19,25,15,16,8,25,1,25,2,10,13,5,3,7,20,17,14,12,4,11,6,25,18,9,19,25,15,16,8,25,1,25,2,10,13,5,3,7,20,16,14,12,4,11,6,25,18,9,19,25,15,17,8,25,1,25,2,10,14,5,3,7,20,15,13,12,4,11,6,25,17,9,19,25,18,16,8,25,1,25,2,10,17,5,3,7,20,13,12,11,4,14,6,25,18,9,19,25,15,16,8
940_2,25,3,13,15,11,14,4,9,25,16,20,25,2,6,12,10,7,19,25,17,1,8,5,18,25,3,13,16,11,14,4,9,25,15,20,25,2,6,12,10,7,19,25,17,1,8,5,18,25,3,13,16,11,14,4,9,25,15,20,25,2,6,12,10,7,19,25,17,1,8,5,18,25,3,12,16,11,13,4,9,25,15,20,25,2,6,14,10,7,19,25,17,1,8,5,18,25,3,12,16,11,13,4,10,25,15,20,25,2,6,14,9,7,19,25,17,1,8,5,18,25,3,12,16,10,13,4,11,25,15,20,25,2,6,14,9,7,19,25,17,1,8,5,18,25,3,12,16,10,13,4,11,25,15,20,25,2,6,14,9,7,19,25,18,1,8,5,17,25,3,12,17,10,13,4,11,25,15,20,25,2,6,14,9,7,19,25,18,1,8,5,16,25,3,12,16,10,14,4,11,25,18,20,25,2,6,13,9,7,19,25,17,1,8,5,15,25,3,11,16,10,17,4,14,25,15,20,25,2,6,12,9,7,19,25,18,1,8,5,13
941_0,16,25,3,18,25,15,9,12,14,25,5,8,25,1,17,2,11,25,25,6,13,7,4,10,15,25,3,18,25,14,8,11,13,25,5,17,25,1,16,2,10,25,25,6,12,7,4,9,15,25,3,18,25,14,8,11,13,25,5,17,25,1,16,2,10,25,25,6,12,7,4,9,17,25,4,18,25,16,8,11,13,25,5,15,25,1,14,2,9,25,25,6,12,7,3,10,17,25,4,18,25,16,8,11,13,25,5,15,25,1,14,2,9,25,25,6,12,7,3,10,17,25,4,18,25,16,8,11,14,25,5,15,25,1,13,2,9,25,25,6,12,7,3,10,18,25,3,17,25,16,7,9,14,25,4,13,25,15,12,1,8,25,25,5,11,6,2,10,17,25,3,15,25,16,7,9,14,25,4,13,25,25,12,1,8,25,25,5,11,6,2,10,17,25,3,15,25,16,7,9,14,25,4,13,25,25,12,1,8,25,25,5,10,6,2,11,17,25,3,15,25,16,7,9,14,25,4,13,25,25,12,1,8,25,25,5,10,6,2,11
941_1,25,2,25,5,18,17,3,7,6,12,9,10,15,1,14,8,25,25,25,4,25,16,11,13,25,2,25,5,18,16,3,7,6,11,8,9,14,1,13,17,25,25,25,4,25,15,10,12,25,2,25,5,18,16,3,7,6,11,8,9,14,1,13,17,25,25,25,4,25,15,10,12,25,2,25,5,18,14,4,7,6,11,8,10,16,1,13,15,25,25,25,3,25,17,9,12,25,2,25,5,18,14,4,7,6,11,8,10,16,1,13,15,25,25,25,3,25,17,9,12,25,2,25,5,18,13,4,7,6,11,8,10,16,1,14,15,25,25,25,3,25,17,9,12,25,1,25,4,17,12,3,6,5,9,7,10,16,15,14,13,25,25,25,2,25,18,8,11,25,1,25,4,15,12,3,6,5,9,7,10,16,25,14,13,25,25,25,2,25,17,8,11,25,1,25,4,15,12,3,6,5,9,7,11,16,25,14,13,25,25,25,2,25,17,8,10,25,1,25,4,15,12,3,6,5,9,7,11,16,25,14,13,25,25,25,2,25,17,8,10
941_2,25,7,15,11,18,17,1,14,25,16,12,25,5,8,10,25,6,4,25,25,2,13,3,9,25,7,14,10,18,16,1,13,25,15,11,25,5,17,9,25,6,4,25,25,2,12,3,8,25,7,14,10,18,16,1,13,25,15,11,25,5,17,9,25,6,4,25,25,2,12,3,8,25,7,16,9,18,14,1,13,25,17,11,25,5,15,10,25,6,3,25,25,2,12,4,8,25,7,16,9,18,14,1,13,25,17,11,25,5,15,10,25,6,3,25,25,2,12,4,8,25,7,16,9,18,13,1,14,25,17,11,25,5,15,10,25,6,3,25,25,2,12,4,8,25,6,16,8,17,12,15,14,25,18,9,25,4,13,10,25,5,2,25,25,1,11,3,7,25,6,16,8,15,12,25,14,25,17,9,25,4,13,10,25,5,2,25,25,1,11,3,7,25,6,16,8,15,12,25,14,25,17,9,25,4,13,11,25,5,2,25,25,1,10,3,7,25,6,16,8,15,12,25,14,25,17,9,25,4,13,11,25,5,2,25,25,1,10,3,7
942_0,2,11,10,12,25,14,5,15,19,18,7,17,25,4,8,1,20,25,25,16,6,13,3,9,2,10,9,12,25,15,5,13,18,19,7,16,25,4,8,1,25,25,25,14,6,17,3,11,2,10,9,12,25,17,5,13,16,18,7,15,25,4,8,1,25,25,25,14,6,19,3,11,2,10,9,12,25,18,5,13,16,17,6,15,25,4,8,1,25,25,25,14,7,19,3,11,2,9,8,12,25,18,5,13,16,17,6,15,25,4,7,1,25,25,25,14,10,19,3,11,2,9,8,12,25,18,5,13,16,17,6,15,25,4,7,1,25,25,25,14,10,25,3,11,2,9,8,12,25,18,5,13,16,17,6,15,25,4,7,1,25,25,25,14,10,25,3,11,3,9,8,11,25,18,5,13,16,17,6,15,25,2,7,1,25,25,25,14,10,25,4,12,3,9,8,11,25,18,5,13,16,17,6,15,25,2,7,1,25,25,25,14,10,25,4,12,3,9,8,11,25,17,5,13,15,16,6,18,25,2,7,1,25,25,25,14,10,25,4,12
943_0,3,10,16,13,25,14,8,7,20,15,19,12,25,1,6,2,18,25,25,11,9,5,4,17,3,10,15,13,25,14,8,7,25,17,19,12,25,1,6,2,18,25,25,11,9,5,4,16,3,10,15,13,25,14,8,7,25,17,19,12,25,1,6,2,18,25,25,11,9,5,4,16,3,9,15,13,25,14,8,7,25,17,19,12,25,1,6,2,18,25,25,11,10,5,4,16,3,9,15,13,25,14,8,7,25,17,19,12,25,1,6,2,18,25,25,11,10,5,4,16,3,9,14,13,25,15,8,7,25,17,19,12,25,1,6,2,18,25,25,11,10,5,4,16,3,9,13,14,25,15,8,7,25,17,19,12,25,1,6,2,18,25,25,11,10,5,4,16,3,9,13,14,25,15,8,7,25,17,19,12,25,1,5,2,18,25,25,11,10,6,4,16,3,8,12,13,25,14,6,7,25,17,19,11,25,1,5,2,18,25,25,9,10,16,4,15,3,7,8,14,25,11,6,15,25,17,19,9,25,1,5,2,18,25,25,10,16,13,4,12
943_1,25,2,25,19,13,6,16,5,11,7,8,17,14,1,20,12,25,15,10,4,25,3,18,9,25,2,25,19,13,6,15,5,11,7,8,16,14,1,25,12,25,17,10,4,25,3,18,9,25,2,25,19,13,6,15,5,11,7,8,16,14,1,25,12,25,17,10,4,25,3,18,9,25,2,25,19,13,6,15,5,11,7,8,16,14,1,25,12,25,17,9,4,25,3,18,10,25,2,25,19,13,6,15,5,11,7,8,16,14,1,25,12,25,17,9,4,25,3,18,10,25,2,25,19,13,6,14,5,11,7,8,16,15,1,25,12,25,17,9,4,25,3,18,10,25,2,25,19,14,6,13,5,11,7,8,16,15,1,25,12,25,17,9,4,25,3,18,10,25,2,25,19,14,5,13,6,11,7,8,16,15,1,25,12,25,17,9,4,25,3,18,10,25,2,25,19,13,5,12,16,9,7,6,15,14,1,25,11,25,17,8,4,25,3,18,10,25,2,25,19,14,5,8,13,10,15,6,12,11,1,25,9,25,17,7,4,25,3,18,16
943_2,25,5,14,18,13,6,1,20,25,3,7,25,19,12,17,10,11,4,25,15,2,9,16,8,25,5,14,18,13,6,1,25,25,3,7,25,19,12,16,10,11,4,25,17,2,9,15,8,25,5,14,18,13,6,1,25,25,3,7,25,19,12,16,10,11,4,25,17,2,9,15,8,25,5,14,18,13,6,1,25,25,3,7,25,19,12,16,9,11,4,25,17,2,10,15,8,25,5,14,18,13,6,1,25,25,3,7,25,19,12,16,9,11,4,25,17,2,10,15,8,25,5,15,18,13,6,1,25,25,3,7,25,19,12,16,9,11,4,25,17,2,10,14,8,25,5,15,18,14,6,1,25,25,3,7,25,19,12,16,9,11,4,25,17,2,10,13,8,25,6,15,18,14,5,1,25,25,3,7,25,19,12,16,9,11,4,25,17,2,10,13,8,25,16,14,18,13,5,1,25,25,3,7,25,19,11,15,8,9,4,25,17,2,10,12,6,25,13,11,18,14,5,1,25,25,3,15,25,19,9,12,7,10,4,25,17,2,16,8,6
944_0,6,17,4,18,25,12,9,8,16,25,3,11,25,1,10,2,19,25,25,15,7,5,14,13,6,18,4,17,25,11,9,8,16,25,3,12,25,1,10,2,19,25,25,15,7,5,13,14,6,18,4,16,25,11,9,8,15,25,3,12,25,1,10,2,19,25,25,14,7,5,17,13,6,17,4,16,25,12,9,8,15,25,3,11,25,1,10,2,18,25,25,14,7,5,19,13,6,17,4,16,25,12,9,8,14,25,3,11,25,1,10,2,18,25,25,15,7,5,19,13,6,17,4,16,25,12,9,8,14,25,3,11,25,1,10,2,18,25,25,15,7,5,19,13,6,17,4,16,25,12,9,8,14,25,3,11,25,1,10,2,18,25,25,15,7,5,19,13,6,17,4,16,25,12,9,8,14,25,3,11,25,1,10,2,18,25,25,15,7,5,19,13,6,17,4,16,25,12,8,7,14,25,3,11,25,1,9,2,19,25,25,15,10,5,18,13,6,18,4,15,25,10,9,8,13,25,3,11,25,1,7,2,19,25,25,14,16,5,17,12
944_1,25,2,25,3,18,10,4,5,15,8,9,13,12,1,16,11,25,25,17,14,25,6,19,7,25,2,25,3,17,10,4,5,15,8,9,14,11,1,16,12,25,25,18,13,25,6,19,7,25,2,25,3,16,10,4,5,14,8,9,13,11,1,15,12,25,25,18,17,25,6,19,7,25,2,25,3,16,10,4,5,14,8,9,13,12,1,15,11,25,25,17,19,25,6,18,7,25,2,25,3,16,10,4,5,15,8,9,13,12,1,14,11,25,25,17,19,25,6,18,7,25,2,25,3,16,10,4,5,15,8,9,13,12,1,14,11,25,25,17,19,25,6,18,7,25,2,25,3,16,10,4,5,15,8,9,13,12,1,14,11,25,25,17,19,25,6,18,7,25,2,25,3,16,10,4,5,15,8,9,13,12,1,14,11,25,25,17,19,25,6,18,7,25,2,25,3,16,9,4,5,15,7,8,13,12,1,14,11,25,25,17,18,25,6,19,10,25,2,25,3,15,7,4,5,14,8,9,12,10,1,13,11,25,25,18,17,25,6,19,16
944_2,25,5,12,19,18,10,1,16,25,6,8,25,3,11,13,17,15,14,25,25,2,7,4,9,25,5,11,19,17,10,1,16,25,6,8,25,3,12,14,18,15,13,25,25,2,7,4,9,25,5,11,19,16,10,1,15,25,6,8,25,3,12,13,18,14,17,25,25,2,7,4,9,25,5,12,18,16,10,1,15,25,6,8,25,3,11,13,17,14,19,25,25,2,7,4,9,25,5,12,18,16,10,1,14,25,6,8,25,3,11,13,17,15,19,25,25,2,7,4,9,25,5,12,18,16,10,1,14,25,6,8,25,3,11,13,17,15,19,25,25,2,7,4,9,25,5,12,18,16,10,1,14,25,6,8,25,3,11,13,17,15,19,25,25,2,7,4,9,25,5,12,18,16,10,1,14,25,6,8,25,3,11,13,17,15,19,25,25,2,7,4,9,25,5,12,19,16,9,1,14,25,6,7,25,3,11,13,17,15,18,25,25,2,10,4,8,25,5,10,19,15,7,1,13,25,6,8,25,3,11,12,18,14,17,25,25,2,16,4,9
945_1,25,2,25,12,17,14,3,9,4,8,6,13,7,1,19,15,25,25,18,10,25,16,11,5,25,2,25,12,17,14,3,9,4,8,6,13,7,1,19,15,25,25,18,10,25,16,11,5,25,2,25,12,17,14,3,9,4,7,6,13,8,1,19,15,25,25,18,10,25,16,11,5,25,2,25,12,17,16,3,9,4,7,6,13,8,1,19,14,25,25,18,10,25,15,11,5,25,2,25,12,16,18,3,10,4,7,6,13,8,1,19,14,25,25,17,9,25,15,11,5,25,2,25,10,16,18,3,15,4,7,6,12,8,1,19,13,25,25,17,9,25,14,11,5,25,2,25,7,16,18,3,15,12,14,13,9,6,1,19,10,25,25,17,5,25,11,8,4,25,2,25,5,16,17,3,14,9,13,11,7,15,1,19,8,25,25,18,4,25,10,6,12,25,2,25,4,16,17,3,11,6,10,8,14,12,1,19,5,25,25,18,15,25,7,13,9,25,2,25,4,16,15,3,11,6,10,8,14,12,1,19,5,25,25,17,18,25,7,13,9
945_2,25,9,7,11,17,14,1,19,25,16,8,25,12,15,13,18,4,10,25,25,2,5,3,6,25,9,7,11,17,14,1,19,25,16,8,25,12,15,13,18,4,10,25,25,2,5,3,6,25,9,8,11,17,14,1,19,25,16,7,25,12,15,13,18,4,10,25,25,2,5,3,6,25,9,8,11,17,16,1,19,25,15,7,25,12,14,13,18,4,10,25,25,2,5,3,6,25,10,8,11,16,18,1,19,25,15,7,25,12,14,13,17,4,9,25,25,2,5,3,6,25,15,8,11,16,18,1,19,25,14,7,25,10,13,12,17,4,9,25,25,2,5,3,6,25,15,6,8,16,18,1,19,25,11,14,25,7,10,9,17,12,5,25,25,2,4,3,13,25,14,15,6,16,17,1,19,25,10,13,25,5,8,7,18,9,4,25,25,2,12,3,11,25,11,12,13,16,17,1,19,25,7,10,25,4,5,14,18,6,15,25,25,2,9,3,8,25,11,12,13,16,15,1,19,25,7,10,25,4,5,14,17,6,18,25,25,2,9,3,8
948_0,21,13,2,15,19,7,9,5,10,14,1,18,25,3,16,6,4,25,25,11,8,17,20,12,21,13,2,15,19,7,9,5,10,14,1,18,25,3,16,6,4,25,25,11,8,17,20,12,21,13,2,15,19,7,9,5,10,14,1,18,25,3,16,6,4,25,25,11,8,17,20,12,21,13,2,15,19,7,9,6,10,14,1,18,25,3,16,5,4,25,25,11,8,17,20,12,21,13,2,15,19,7,8,6,10,14,1,18,25,3,17,5,4,25,25,11,9,16,20,12,21,13,2,15,19,7,8,6,10,14,1,18,25,3,17,5,4,25,25,11,9,16,20,12,21,13,2,15,19,7,8,6,10,14,1,18,25,3,17,5,4,25,25,11,9,16,20,12,21,12,2,14,19,18,7,6,9,13,1,17,25,3,16,5,4,25,25,10,8,15,20,11,21,12,2,15,18,20,7,6,9,13,1,17,25,3,16,5,4,25,25,10,8,14,19,11,21,12,2,15,19,17,6,7,9,14,1,16,25,3,20,5,4,25,25,10,8,13,18,11
948_1,25,6,25,1,15,16,2,17,11,5,9,12,7,3,10,18,19,14,13,20,25,21,4,8,25,6,25,1,15,16,2,17,11,5,9,12,7,3,10,18,19,14,13,20,25,21,4,8,25,6,25,1,15,16,2,17,11,5,9,12,7,3,10,18,19,14,13,20,25,21,4,8,25,5,25,1,15,16,2,17,11,6,9,12,7,3,10,18,19,14,13,20,25,21,4,8,25,5,25,1,15,17,2,16,11,6,8,12,7,3,10,18,19,14,13,20,25,21,4,9,25,5,25,1,15,17,2,16,11,6,8,12,7,3,10,18,19,14,13,20,25,21,4,9,25,5,25,1,15,17,2,16,11,6,8,12,7,3,10,18,19,14,13,20,25,21,4,9,25,5,25,1,14,16,2,15,10,6,7,11,18,3,9,17,19,13,12,20,25,21,4,8,25,5,25,1,15,16,2,14,10,6,7,11,20,3,9,17,18,13,12,19,25,21,4,8,25,5,25,1,15,20,2,13,10,7,6,11,17,3,9,16,19,14,12,18,25,21,4,8
948_2,25,17,7,4,15,16,3,10,25,21,5,19,1,18,12,13,11,20,25,14,6,8,2,9,25,17,7,4,15,16,3,10,25,21,5,19,1,18,12,13,11,20,25,14,6,8,2,9,25,17,7,4,15,16,3,10,25,21,5,19,1,18,12,13,11,20,25,14,6,8,2,9,25,17,7,4,15,16,3,10,25,21,6,19,1,18,12,13,11,20,25,14,5,8,2,9,25,16,7,4,15,17,3,10,25,21,6,19,1,18,12,13,11,20,25,14,5,9,2,8,25,16,7,4,15,17,3,10,25,21,6,19,1,18,12,13,11,20,25,14,5,9,2,8,25,16,7,4,15,17,3,10,25,21,6,19,1,18,12,13,11,20,25,14,5,9,2,8,25,15,18,4,14,16,3,9,25,21,6,19,1,17,11,12,10,20,25,13,5,8,2,7,25,14,20,4,15,16,3,9,25,21,6,18,1,17,11,12,10,19,25,13,5,8,2,7,25,13,17,4,15,20,3,9,25,21,7,19,1,16,11,12,10,18,25,14,5,8,2,6
949_0,17,18,2,9,25,14,3,10,5,13,16,12,25,1,11,7,19,25,25,8,4,15,20,6,15,17,2,9,25,13,3,10,5,11,19,18,25,1,20,7,14,25,25,8,4,12,16,6,15,17,2,9,25,13,3,10,5,11,18,19,25,1,20,7,14,25,25,8,4,12,16,6,15,17,2,9,25,13,3,10,5,11,18,19,25,1,20,6,14,25,25,8,4,12,16,7,15,17,2,9,25,13,3,10,5,11,18,19,25,1,20,6,14,25,25,8,4,12,16,7,15,17,2,9,25,13,3,10,4,11,18,19,25,1,20,5,14,25,25,8,7,12,16,6,13,15,3,8,25,11,4,25,2,9,17,18,25,1,19,5,12,25,25,7,16,10,14,6,12,16,13,6,25,10,5,25,2,7,18,17,25,1,19,3,11,25,25,9,14,8,15,4,10,14,11,5,25,8,15,25,2,7,17,16,25,1,19,3,9,25,25,18,12,6,13,4,10,13,8,5,25,7,17,25,2,16,15,14,25,1,18,3,11,25,25,25,9,6,12,4
949_1,25,7,25,16,9,11,2,15,8,10,3,6,14,1,5,12,25,13,18,20,25,17,19,4,25,7,25,19,9,20,2,12,8,10,3,6,13,1,5,18,25,11,17,16,25,15,14,4,25,7,25,18,9,20,2,12,8,10,3,6,13,1,5,19,25,11,17,16,25,15,14,4,25,6,25,18,9,20,2,12,8,10,3,7,13,1,5,19,25,11,17,16,25,15,14,4,25,6,25,18,9,20,2,12,8,10,3,7,13,1,5,19,25,11,17,16,25,15,14,4,25,5,25,18,9,20,2,12,8,10,3,6,13,1,4,19,25,11,17,16,25,15,14,7,25,5,25,17,8,19,3,10,7,25,4,6,11,1,2,18,25,9,15,14,25,13,12,16,25,3,25,18,6,19,13,8,9,25,5,4,10,1,2,17,25,7,16,15,25,12,11,14,25,3,25,17,5,19,11,6,18,25,15,4,8,1,2,16,25,7,14,13,25,10,9,12,25,3,25,15,5,18,8,6,25,25,17,4,7,1,2,14,25,16,13,12,25,10,11,9
94_0,4,19,3,17,25,16,5,15,10,20,1,12,25,6,7,18,13,25,25,11,14,2,9,8,4,19,3,17,25,16,5,15,10,20,1,12,25,6,7,18,13,25,25,11,14,2,9,8,4,19,3,17,25,16,5,15,10,20,1,12,25,6,7,18,14,25,25,11,13,2,9,8,4,19,3,17,25,16,5,15,10,20,1,12,25,6,7,18,14,25,25,11,13,2,9,8,4,20,3,17,25,16,5,15,10,19,1,12,25,6,7,18,14,25,25,11,13,2,9,8,4,20,3,17,25,16,5,15,10,19,1,12,25,6,7,18,14,25,25,11,13,2,9,8,4,20,3,17,25,16,5,15,10,19,1,12,25,6,7,18,14,25,25,11,13,2,9,8,4,20,3,17,25,16,5,15,10,19,1,12,25,6,9,18,14,25,25,11,13,2,8,7,5,20,3,16,25,15,4,12,10,19,2,11,25,14,17,18,13,25,25,8,9,1,7,6,11,20,2,12,25,14,3,9,15,19,4,16,25,10,13,18,17,25,25,6,8,1,7,5
